#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
75000,-35325.980187992755,301.41522181774087,26.94125989729049,0.9849107851283676
76000,-35505.633770678556,293.1855132155792,26.836317983097132,0.9887622234354468
77000,-35748.90393798402,304.6055998678749,26.813299827170347,0.9896110366430807
78000,-35599.657900768456,298.7971032424469,26.777487213383218,0.9909345573144701
79000,-35161.303823466085,305.8642079949956,27.378314701420933,0.9691881230516586
80000,-34908.373462956544,304.32147968205965,27.249529714104437,0.9737686380713325
81000,-35016.82609722545,303.6725300918074,27.329694475047027,0.9709123335430967
82000,-35337.2889269602,304.8803156330545,27.003809430403404,0.9826294140526894
83000,-35829.05576192761,294.67954894055543,26.974231477528566,0.9837068929987158
84000,-35304.94152976387,295.1784837030619,26.895559392305803,0.98658432980497
85000,-35515.227134226574,294.6677793968313,26.809970138682782,0.9897339422807533
86000,-35590.600206114665,297.427420329906,26.846265814122557,0.9883958395371735
87000,-35457.45148140527,296.43428532435644,26.853174605355413,0.988141544817419
88000,-34851.377417041054,309.80537231057326,27.366532803699208,0.9696053799771454
89000,-35059.37607816792,294.8205002055139,26.93390413855652,0.9851797682684508
90000,-35290.110734622474,300.070286951664,27.088198662497863,0.9795681790581257
91000,-35391.758916893355,305.62333641167186,26.80497007980458,0.9899185620721735
92000,-35439.43551173715,293.3511750909732,26.879692077948484,0.987166719054654
93000,-35547.88716520291,293.18193947899863,26.96110110291257,0.9841859698720271
94000,-35401.9624606085,304.12465962046645,27.378110912292975,0.9691953372090947
95000,-35475.953949237984,307.56024884293277,26.977125011044333,0.9836013817975252
96000,-35293.18557396429,311.58275278310884,27.021598451798518,0.9819825235402264
97000,-35477.105051046805,303.60876725617396,26.961840341384256,0.9841589855073466
98000,-35764.5572843201,304.36969875120525,26.806594778294418,0.9898585649257189
99000,-35580.55024712811,299.9792151833074,27.07955920712065,0.9798807002298028
100000,-35292.388376782044,296.3787853852139,27.057795650353416,0.9806688534674184
101000,-35212.408308736834,298.6918692342299,26.92604921586321,0.9854671669453502
102000,-35398.2830561719,297.98708500837444,26.694684387766472,0.9940082846586494
103000,-35606.988791947784,294.1040894603039,27.04694446046807,0.9810622962076574
104000,-35395.23506505144,302.7871951156184,27.071162595553016,0.9801846279829388
105000,-35588.33273401,305.53462577234455,27.142249318328396,0.9776174821248003
106000,-35554.3684326183,303.5078448224265,27.190080302101286,0.9758977223666803
107000,-35476.716813193394,297.4758845377379,27.243925456003918,0.973968948808005
108000,-35421.923669413874,301.37736326578215,27.18232189191015,0.976176264239035
109000,-35275.45391531566,305.93670255031867,26.853388384245054,0.9881336782569972
110000,-34908.95431348091,301.4749515713177,26.89374317906302,0.9866509567342516
111000,-35420.98991717991,304.1437178691275,26.919734066929326,0.9856983494642132
112000,-35357.51806857426,300.20863634998415,26.369186100354096,1.006278211879716
113000,-35594.68319876157,288.94209809757376,27.050225215530592,0.9809433092096088
114000,-35190.0379520769,296.982587178371,26.984042779798237,0.9833492206606332
115000,-35590.78298380165,303.51269921401155,27.16304069582336,0.976869185410005
116000,-35650.62144270151,300.16097197074134,26.71793516652622,0.9931432677114975
117000,-35402.292083098124,301.11237728373914,26.901242373827507,0.9863759104153383
118000,-35359.388153566586,296.20797202806403,27.05581457945022,0.9807406596414874
119000,-35499.86981875181,293.23723374671124,27.40214053602855,0.968345425529794
120000,-35565.301702729615,301.8257922708708,26.85201727985835,0.9881841338487234
121000,-35626.82388020352,292.4080722750665,27.456260336148198,0.9664366928679227
122000,-35375.369457531495,296.0952611318824,26.42989530146552,1.003966801045801
123000,-35530.70967276951,304.3168876178839,26.19191836617851,1.013088734731701
124000,-35610.62797747007,296.63257147905205,26.63591207264885,0.9962015704742861
125000,-35579.32188981361,300.9529045925101,26.92680549042725,0.9854394888105517
126000,-35575.40058380588,296.92081999339695,27.111437595868097,0.9787285290187562
127000,-35480.30660287749,305.48483371159296,26.843620021543124,0.9884932589752259
128000,-35536.462292576834,301.7865409654651,26.9312841740154,0.9852756098199644
129000,-35442.38150047548,299.58949521539824,26.644329623677443,0.9958868476918904
130000,-35378.88656745341,303.3239903642585,26.889532697097998,0.986805450905121
131000,-35473.63939175607,296.99078636885326,26.837971171172885,0.9887013168226811
132000,-35237.83208164226,296.1503460196082,27.10375973769423,0.9790057798101315
133000,-35430.88054101386,294.09755460085245,27.09428906033706,0.9793479865331326
134000,-35670.784185305725,302.558225991189,26.969201728608027,0.9838903540715712
135000,-35352.097164989864,285.7842959908287,27.331585241043513,0.9708451670026401
136000,-35344.492463501716,295.67153794020675,26.87499262948945,0.9873393382319178
137000,-35018.751189967494,299.85786712352416,27.417437595985366,0.9678051548359562
138000,-35258.77026969754,307.8448606660127,26.80723763024386,0.9898348275859411
139000,-35410.77425802512,300.54037197509814,27.46782277179835,0.9660298764207633
140000,-35361.03111756395,295.73755616223025,26.917212067180774,0.9857907041621399
141000,-35850.886433643165,309.28599783012163,26.44534447724883,1.0033802910230896
142000,-35493.417823677715,306.85666615162563,26.935167631124617,0.9851335548075772
143000,-35253.34127615378,298.2128175107412,27.082678766869478,0.9797678311736282
144000,-35016.581401628675,295.86218590362313,26.868337292423945,0.9875839040203569
145000,-35580.22555687362,302.82360058887843,27.05290712904141,0.980846062540267
146000,-35549.90332092173,303.80511765608463,26.65743841648523,0.9953971204291869
147000,-35408.91738825574,303.74390050155097,26.95035799393854,0.9845782918266156
148000,-35176.32123844997,299.0969068762217,27.306678767180543,0.9717306767339079
149000,-35130.43502694677,291.4651521980184,26.854688457031305,0.9880858413324938
150000,-35335.760807389604,300.15340768144466,26.668488135393286,0.9949846914108341
151000,-35320.88243111843,298.6447336109891,27.196229339232243,0.9756770729797378
152000,-35396.86413639336,304.9992052297751,27.17361628998954,0.9764890014864488
153000,-35098.13557305865,310.1746859360167,27.203966238526142,0.9753995871458406
154000,-35051.632314478054,300.31882465250413,27.258501578410602,0.9734481318226216
155000,-35159.39764082111,302.70694408622626,27.041879991986313,0.981246031919792
156000,-35545.26036355105,301.1478157948119,27.042837788667068,0.9812112783854282
157000,-35474.869623225866,306.9091218095538,27.11512791657773,0.978595325805743
158000,-35188.348298834724,300.9385553165536,27.298891826290156,0.9720078604888109
159000,-35256.86573933391,301.5569480432963,27.02192231785001,0.9819707541776034
160000,-35334.04134703032,306.9271474189045,27.001194823532906,0.9827245650130053
161000,-35164.50363096618,305.26285192566286,27.075886473445742,0.9800136170541016
162000,-35342.74583460803,308.2034625784438,27.06729546102654,0.9803246680479929
163000,-35069.59985897471,295.0521036836376,27.28998822881331,0.9723249865594253
164000,-35485.28785490585,303.70021517563055,27.123295682952342,0.9783006367646362
165000,-35880.04278570048,298.8426284204098,27.099667667001064,0.9791536104370318
166000,-35327.3082292581,301.1449882627855,26.84940285177394,0.9882803570819316
167000,-35754.92002369157,302.7102252924121,26.804851376339396,0.9899229458593437
168000,-35574.85936484332,301.6704283651662,26.767452257880514,0.9913060526698346
169000,-35756.31034461175,289.1814843539343,26.73123875736213,0.9926490006184159
170000,-35464.39019084244,307.5118802856688,26.58902328855312,0.9979583360330236
171000,-35399.82067233992,300.3418831134474,26.242243784218548,1.0111459087101817
172000,-35768.62261022517,301.8968702139199,26.813700434909627,0.9895962514461952
173000,-35338.02666490597,289.71661436117284,27.02260179138225,0.98194606287874
174000,-35551.34087172988,298.01146253725034,26.92883717172262,0.9853651410411188
175000,-35787.60947082659,299.0888601959883,26.81734011278903,0.9894619423920242
176000,-35532.793135417734,293.01348932016657,26.832836163192514,0.9888905248930173
177000,-35514.06849835595,298.4573118745825,26.97210018175602,0.9837846240737282
178000,-35533.47672057937,308.18957660908603,26.889741090656674,0.9867978032338793
179000,-35459.22556098612,293.19161968252536,26.83563160832453,0.9887875130003123
180000,-35273.411413943126,305.8432316844864,27.23995073832518,0.9741110654967082
181000,-35083.206613446935,296.59445243961653,27.41815406061655,0.9677798650895426
182000,-35550.5127073613,297.45587638585533,26.89193597942539,0.9867172619364074
183000,-35683.59704722307,292.73998221096525,26.913836750420227,0.985914334097069
184000,-35537.33831786344,298.1430959577267,27.140514726926956,0.9776799631387182
185000,-35340.6166238516,295.58903382347734,26.996260612718224,0.9829041813771418
186000,-35668.484271140354,298.556362309116,26.425555964963923,1.0041316622805825
187000,-35327.749892800995,298.0696150389278,27.187169312810962,0.9760022138562346
188000,-35539.09622230283,294.56040410497167,27.05613910494787,0.9807288961245496
189000,-35399.097038407526,300.29350789100897,26.954860231764105,0.984413838900888
190000,-35404.28967665225,298.42223434778487,26.697988683236233,0.9938852605196078
191000,-35592.458662770056,298.18299474119567,26.70586652812961,0.9935920787231685
192000,-35295.850380391654,295.5678391753721,26.4356103005162,1.0037497578510473
193000,-35528.896050121504,298.33350345788597,26.890772825655937,0.9867599421490606
194000,-35580.1884708425,302.2913133890883,27.029668028954777,0.9816893573891913
195000,-35333.69930822477,305.923092038686,27.125596725590878,0.9782176483053858
196000,-35707.62220659608,307.94756274148,26.700874198539516,0.9937778531325832
197000,-35804.71277004719,293.5468274413779,26.564782203859085,0.9988690000979213
198000,-35308.17828581387,293.07623331774255,27.242390489098018,0.9740238268887077
199000,-35488.86368638136,314.12899703712577,26.967725706514308,0.9839442052533954
200000,-35557.26039031448,295.9354520149388,27.530015435995857,0.9638475321409833
201000,-35222.0677132798,302.35001195751687,27.058023873818392,0.9806605819230964
202000,-35314.34713731529,295.4476270291017,27.04344237324719,0.9811893423759305
203000,-35464.93012021809,300.730821723341,26.711793858431545,0.9933716012641406
204000,-35177.31565652825,307.4861994232059,26.995154806002265,0.9829444442336701
205000,-35460.29110776786,300.8853647433604,27.00197126244123,0.982696306869145
206000,-35771.5843655568,286.04057138805376,26.51273038336934,1.0008300561315349
207000,-35671.795152565785,285.06780602137235,26.724155256756827,0.9929121120144235
208000,-35616.206431656545,301.09036488256197,26.658707847212682,0.9953497217443771
209000,-34955.13312702718,300.50443549099435,27.146806975160057,0.9774533506672688
210000,-35368.96196130896,304.20049544499864,27.512376280137595,0.964465488826001
211000,-35470.99419980816,298.8083814061595,26.888080076229997,0.9868587627885496
212000,-35456.47954661832,303.1078776044342,27.04907596708672,0.9809849870685128
213000,-35376.26913542753,308.08323319595894,26.69158387890944,0.9941237492000018
214000,-35303.76785013616,299.80231695699956,26.647169959558347,0.9957806955882671
215000,-35574.91154731097,302.62687343952445,26.80591573286727,0.989883639947917
216000,-35437.48643261084,292.9598636086434,26.691064927917154,0.9941430778220519
217000,-35442.23968256585,303.5354483651811,26.92828195596503,0.9853854576084432
218000,-35485.42226789835,316.9068058050125,26.646608239863234,0.9958016869888869
219000,-35263.115720892085,291.57271733141346,26.905290436133935,0.9862275042439796
220000,-35533.58197980512,299.55848612375013,26.848288420833853,0.9883213790714958
221000,-35299.77531934542,307.2403798042232,27.59793298867453,0.9614755369062222
222000,-35364.55566928375,297.3815470440132,27.146447269682902,0.9774663024660956
223000,-35253.06864329374,300.9190864379841,27.174362881192156,0.9764621733285578
224000,-35490.82994917441,303.0182458277021,26.896332720941093,0.9865559633387573
225000,-35218.6225902248,296.9139364498344,26.349065871023708,1.007046609078019
226000,-35538.98752839778,300.96385923157095,26.938088001147026,0.9850267560436335
227000,-35386.809135719916,296.7593164571697,26.81714369286233,0.989469189623289
228000,-35591.76673810445,292.67369771038074,27.157853311215643,0.9770557758638998
229000,-35562.317856017246,296.7757134026087,27.05802336411471,0.9806606003962239
230000,-35694.70381026754,303.3999616985054,26.397920843282897,1.0051828549421422
231000,-35475.41299650501,291.8019422645508,27.20556494603323,0.975342268775666
232000,-35758.56576948005,303.58533726987514,26.500366342607098,1.0012970045295346
233000,-35272.598408996724,306.8116787837289,26.950663558816633,0.9845671287417045
234000,-35285.2565167749,299.4358957626227,27.048579808039694,0.9810029815281031
235000,-35515.71305930993,310.8467030771994,26.956057504489163,0.9843701154506287
236000,-35301.78633882621,302.0420032447743,26.94528542526912,0.984763643026905
237000,-35223.05425094568,298.9938607892775,27.267491759982967,0.9731271827770183
238000,-35357.9151892935,304.58367303015905,26.82100627337498,0.9893266929409963
239000,-35188.21687150019,310.78109428255124,27.194402501046756,0.975742616031605
240000,-35366.36188275782,299.6720340745975,26.954740909840112,0.9844181966557505
241000,-35532.50226703529,296.60144537194424,26.87999092162968,0.9871557440309967
242000,-35444.07851727537,289.44475185874865,27.005941360852805,0.9825518423235536
243000,-35862.14592427336,299.58220918889833,26.35137078044388,1.0069585244301593
244000,-35781.81002486284,306.3153772526074,26.48460908888287,1.001892735087638
245000,-35489.22955995056,291.2032387800366,26.99051754275719,0.9831133247353491
246000,-35517.77689347095,308.2965392171377,26.85049292456739,0.9882402350054923
247000,-35282.56305770731,302.8559514764605,27.134214118625117,0.9779069820037334
248000,-35452.88940624312,309.236249452073,27.44683959163175,0.9667684087707477
249000,-35212.0107103873,297.48725049095407,27.251691188122273,0.9736914033927196
250000,-35412.24170810755,300.00432331010825,27.122816511969212,0.9783179201200616
251000,-34909.65283007495,300.4679098200533,27.18479691029445,0.9760873890413174
252000,-35206.56551827994,294.5724935321374,27.3055807888267,0.9717697507699841
253000,-35373.43333434033,297.6130779823833,27.614879876360455,0.9608854920459996
254000,-35299.94410926925,304.6116859445815,27.199555981568206,0.9755577427723107
255000,-35477.63022209244,305.27603892101547,26.731618321662904,0.9926349059190491
256000,-35339.09757398831,286.9295354897512,26.71052802203142,0.9934186780546368
257000,-35508.98745017203,296.0657100020694,26.59680212271784,0.9976664606277219
258000,-35494.088778458216,294.6629198609431,27.0951005269672,0.9793186562042204
259000,-35572.02086158049,298.28091467910014,26.794918844089047,0.9902898975803893
260000,-35452.98562001879,302.4691417182018,26.701206840695065,0.9937654727031453
261000,-35077.39095153115,307.6214578973367,27.239642251640728,0.9741220972235607
262000,-35231.375975097326,295.7481924374497,27.108843936882167,0.9788221696052003
263000,-35327.214204837685,304.8489792451,27.206471154907906,0.9753097815113392
264000,-35563.70365075656,307.56360947215575,27.029288280083986,0.9817031496659642
265000,-35433.0157629268,301.7424315329492,26.821800025859048,0.9892974152445209
266000,-35209.6574686642,291.36209728739743,26.768344413823588,0.9912730136603007
267000,-35636.12799157616,294.02757748909517,26.815764964170924,0.989520063039088
268000,-35363.90091005836,292.50564811060696,26.925163832036045,0.9854995721963361
269000,-35319.99717457104,301.2515598901321,27.347141936234376,0.970292892019909
270000,-35350.827058259994,304.63577526835803,26.783456393437643,0.9907137095378475
271000,-35291.124131671706,303.17565444410474,27.252556445448892,0.973660489095841
272000,-35005.882127482044,304.57169778507836,27.315012700929525,0.971434197315413
273000,-35492.82859698884,298.0203621419206,27.23733611284685,0.9742045744801129
274000,-35418.66287013315,295.4650475093952,26.963082848726074,0.9841136336916115
275000,-35085.53769568909,297.8941090227457,27.18108562183496,0.9762206634039681
276000,-35259.89989282708,301.48799065648427,27.275994336827914,0.9728238358651041
277000,-35177.809672695796,304.2165009530943,26.84337607609966,0.9885022421383622
278000,-35078.80347504051,300.663837212551,26.82567380501349,0.9891545550974628
279000,-35218.907868297465,299.5076581592664,27.046418093502705,0.981081389263969
280000,-35216.29384527294,302.118441864284,27.192772878272645,0.9758010908475377
281000,-35426.59103500847,308.2458707031577,26.929133150302064,0.9853543108754002
282000,-35340.37858721993,300.194758120981,27.161426676590164,0.9769272341153379
283000,-35285.16859835849,301.0381552838419,26.988912605023163,0.9831717871007946
284000,-35414.531896283086,299.7575333039324,26.982752784154506,0.9833962327731877
285000,-35342.56971649218,300.75502207012556,27.021697428453788,0.9819789266771513
286000,-35461.79486029904,293.865206121362,26.810153631073522,0.989727168405088
287000,-35454.195672576745,300.8786807198875,27.05250510911841,0.9808606386269157
288000,-35668.413452287525,294.96166968284547,26.823674769261032,0.9892282718919497
289000,-35477.929048587706,302.722128777827,27.1409447337725,0.9776644732918826
290000,-35452.272953331594,302.0828163191007,27.040789144452738,0.9812856161866575
291000,-35207.08593218963,304.43789162084107,27.211074310512334,0.9751447934393658
292000,-35148.917095363206,304.0438468688352,26.951178182106556,0.9845483287778768
293000,-35232.17596705402,294.3918946014617,27.449870888305885,0.9666616482736186
294000,-35826.40918351422,306.37453229064585,27.02781210937914,0.9817567670814076
295000,-35557.13358627486,298.54213347744314,27.530517910387378,0.9638299404377032
296000,-35515.88607490041,291.72309237017527,27.24823674271723,0.9738148449139503
297000,-34905.10413605107,287.86914859404345,27.107210294691892,0.9788811592679381
298000,-35201.838262242214,295.0768548912811,27.20766901956316,0.9752668418124493
299000,-35581.21852662971,307.63542296121585,27.23436072350854,0.9743110075972208
300000,-35167.53888475778,301.45633508796084,27.36430551153983,0.9696843001039362
301000,-35301.67666885657,295.0378400190151,26.95624719969842,0.9843631882884888
302000,-35370.92206558672,301.03970443934946,26.739270720937338,0.992350827915834
303000,-35366.91754496658,299.93495093607845,26.83771686054208,0.988710685624687
304000,-35351.94767484085,301.49396013996363,26.934264116738014,0.9851666012771462
305000,-35161.73752008926,307.850285314812,27.178741872225885,0.97630484746256
306000,-35293.16647994219,301.5875181057665,26.8971312200548,0.9865266753059221
307000,-35211.928093076116,295.7601395793683,26.549177114366522,0.9994561158518572
308000,-35146.02927801157,307.6793655698476,27.090670536788146,0.9794787988637852
309000,-35464.05197667695,302.1933398709802,26.935403298599617,0.985124935521843
310000,-35579.55431379554,304.3085620758807,27.23929476584677,0.9741345238885414
311000,-35539.78380730376,298.7836326570566,27.22523170266671,0.9746377084162228
312000,-35460.2041704799,291.2190498894012,26.955835180458642,0.9843782342542245
313000,-35329.83956013564,299.98398163523245,26.913033579736044,0.9859437569225532
314000,-35245.35272162331,292.7699435622908,27.290970492771873,0.9722899903766933
315000,-35444.68359716341,295.6077448740942,27.084875693068884,0.979688359602777
316000,-35603.85813683928,305.9726080136718,26.760294915264517,0.9915711886512854
317000,-35577.615283197156,307.36776230407787,26.39750181241335,1.0051988110977192
318000,-35456.83155881257,293.5423219371233,26.48652936890166,1.001820097613194
319000,-35230.55570894745,303.8918780280036,26.71835506643076,0.993127659686143
320000,-35431.739138384895,318.2680156999469,26.70442162221672,0.9936458393733654
321000,-35367.53166252677,296.7510979546371,26.834648174083814,0.9888237500133996
322000,-35247.38415944789,308.38612851402297,26.95715156841002,0.9843301645001231
323000,-35123.88871973594,303.86699292079254,26.937437703175497,0.9850505356216475
324000,-35402.04381048155,299.2776312472348,26.715562335778046,0.9932314770051427
325000,-35632.60321908961,305.7336365240498,26.61626967478914,0.9969367519191246
326000,-35352.389238695876,307.7472292653266,26.96536440683433,0.9840303671573077
327000,-35232.163828540855,305.1449385755608,26.8014592799721,0.990048234336866
328000,-35422.92667632369,312.54300522142563,26.79032360887994,0.9904597579774123
329000,-35098.5196086732,302.78174155963654,26.86766699556638,0.9876085423481862
330000,-35239.80928267694,307.9018332585812,27.099106781891546,0.9791738765175504
331000,-35426.487956356425,298.5843702160846,27.044550084247245,0.9811491540857095
332000,-35554.61471560375,304.7047216668772,27.151544505161244,0.9772827999800817
333000,-34964.8928020884,301.2316264704585,27.408207502466617,0.9681310766273122
334000,-35102.22346890799,292.42821558629487,26.798093842583718,0.9901725694990499
335000,-35269.9735301496,290.733313745134,27.34836308116465,0.9702495670047168
336000,-35395.93850498,309.3157032890616,26.830067536713536,0.9889925696787147
337000,-35402.677800891644,293.97064704574206,27.344269493305095,0.9703948187127284
338000,-35580.11470918856,288.8153570131766,27.528483058343607,0.9639011848764173
339000,-35561.12796529332,298.82999095636933,26.911282417437953,0.9860079139370118
340000,-35852.53289156272,299.84951403479016,27.10376734980285,0.9790055048557961
341000,-35348.58539121317,297.5809818171983,26.82665057262313,0.9891185396385919
342000,-35624.92597808793,299.5007905919923,26.71002511261871,0.9934373826272401
343000,-35378.60820999106,294.1289906835911,26.886300126872047,0.986924095638846
344000,-35451.578014818595,289.19863395529075,26.892624606498572,0.9866919955211696
345000,-35494.05595481051,300.6253038190095,27.258540330086003,0.9734467479353862
346000,-35406.84765593768,302.886718134616,26.89617513956884,0.9865617434484459
347000,-35415.42173311626,301.5318229446437,27.25802544515495,0.9734651356598638
348000,-35381.172009669834,297.251707024012,27.272720315283248,0.9729406209221487
349000,-35478.727320546626,294.1481072160072,26.877299140062213,0.9872546084154781
350000,-35236.7581635287,301.15734547405077,27.380609794835618,0.9691068839085031
351000,-35582.78954239467,290.84441557710716,27.046989783220024,0.9810606522375349
352000,-35413.29782892883,302.9765349826642,26.761019034124015,0.9915443580064088
353000,-35480.37736809803,304.9777436167607,26.437247314619828,1.0036876049161911
354000,-35087.819762425206,295.55833757048424,27.22547091329844,0.9746291449756608
355000,-35250.67091361026,292.0816864306089,27.320533765581462,0.9712378852281565
356000,-35636.85095980984,305.4326582878263,27.24723963889204,0.9738504813497787
357000,-35168.18336452926,304.0663249503595,26.961339223477086,0.9841772776139461
358000,-35630.5600863134,300.68203476562826,27.00429994184897,0.9826115653776495
359000,-35371.15221135597,300.5521558682038,26.91404421987384,0.9859067340832424
360000,-35777.80451491412,300.59818565019714,26.36752844237631,1.0063414739753438
361000,-35466.974766767904,301.77704187987433,26.629460315875747,0.9964429291106778
362000,-35471.769765959936,292.58939896495804,26.556730574955278,0.9991718431941229
363000,-35446.03220137498,298.7205294959955,27.069388190823627,0.980248879314639
364000,-35267.080302046925,304.18017684962956,26.863594286440918,0.9877582707233217
365000,-35520.41878716216,304.87163578428306,27.223767660492143,0.9746901225687326
366000,-35462.338992184494,296.18820614717873,26.967536351651926,0.983951114101766
367000,-35324.63015627173,302.2125167082238,27.250042555443017,0.9737503119050228
368000,-35576.61360271026,297.88507609299967,27.556501880543298,0.9629211121504161
369000,-35077.31000266638,296.8481483738312,27.375350262787173,0.9692930750865285
370000,-35155.62753635062,301.2515977499399,26.99937601034898,0.9827907662612981
371000,-35268.28521310666,304.91633827953416,27.2197072581798,0.9748355184758214
372000,-35166.69847837969,295.8203990206588,27.5207042334825,0.9641736349720601
373000,-35624.10693676245,306.6743458986656,26.74331626980478,0.9922007117624192
374000,-35300.722036208615,303.26108153392454,26.96535558458795,0.9840306891021943
375000,-35516.13179955938,300.12871291896965,26.814474418465164,0.989567687350055
376000,-35291.30187888102,294.44328049316823,26.997357376910898,0.9828642510204066
