frame,distance_to_interface_nm,distance_to_ca_nm,water_oxygen_Qe,dens,s_phase,group
0,0.24441499252937393,1.9534288346680908,-0.834,0.8451902694386095,0.0,CWLD_water_off_aq0p5
0,0.93255325575157,2.484550718054542,-0.834,0.1674969089217484,0.0,CWLD_water_off_aq0p5
0,0.49699158169601737,2.251755333007051,-0.834,0.1771566909737885,0.0,CWLD_water_off_aq0p5
0,1.060512334762466,1.96523286373566,-0.834,0.26194157457211986,0.0,CWLD_water_off_aq0p5
0,0.7915567557724977,3.4913108538299156,-0.834,0.20710104145109653,0.0,CWLD_water_off_aq0p5
0,0.6716956200766313,2.975139875930112,-0.834,0.30053427070379257,0.0,CWLD_water_off_aq0p5
0,0.7973670871501892,2.693121501594621,-0.834,0.20909355580806732,0.0,CWLD_water_off_aq0p5
0,0.9999835847735488,2.7874936769575998,-0.834,0.21659830928547308,0.0,CWLD_water_off_aq0p5
0,0.49560121197124013,2.567108235362617,-0.834,0.0905254468525527,0.0,CWLD_water_off_aq0p5
0,0.8571585584053927,2.6461153526892383,-0.834,0.24614577740430832,0.0,CWLD_water_off_aq0p5
0,0.42669220936198454,1.849072813486895,-0.834,0.17154991999268532,0.0,CWLD_water_off_aq0p5
0,0.5729136602195558,2.0470766974038,-0.834,0.1742317769676447,0.0,CWLD_water_off_aq0p5
0,0.7386442325008167,3.429281309439655,-0.834,0.2510417867451906,0.0,CWLD_water_off_aq0p5
0,0.876074671306318,2.4158857557396374,-0.834,0.21530142333358526,0.0,CWLD_water_off_aq0p5
0,0.26948693759061637,1.937769610043713,-0.834,0.4400487317737043,0.0,CWLD_water_off_aq0p5
0,0.2790464916064627,2.7630302570901213,-0.834,0.6192773092035652,0.0,CWLD_water_off_aq0p5
0,0.7102318180748108,2.3506025762530074,-0.834,0.2521429546177387,0.0,CWLD_water_off_aq0p5
0,0.7089330355982945,1.8020416515197721,-0.834,0.3198386129224673,0.0,CWLD_water_off_aq0p5
0,0.7232748771817319,1.8116932003546182,-0.834,0.2986248005181551,0.0,CWLD_water_off_aq0p5
0,1.2166551709600628,3.028029698506192,-0.834,0.29260693278047256,0.0,CWLD_water_off_aq0p5
