Time (ps),Density (g/ml),Protein RMSD (nm),Protein Dipole (Debye),Ca-Total Protein O CN (0.3nm),Ca-Carboxylate O CN
144.00000042932243,1.0203485702317436,0.1632021,,25,19
145.00000043230384,1.0218681887770356,0.17626533,,25,19
146.00000043528524,1.021873454943088,0.17231248,,25,19
147.00000043826665,1.0204387109468847,0.17172788,,25,19
148.00000044124806,1.022534646120474,0.16736798,,24,18
149.00000044422947,1.0215185963067102,0.17332122,,25,19
150.00000044721088,1.0215838695369523,0.17230242,,25,19
151.00000045019226,1.0197016033020594,0.18052569,,25,19
152.00000045317367,1.0210200186681067,0.17398359,,25,19
153.00000045615508,1.020056671288492,0.17348906,,25,19
154.0000004591365,1.0186518086269063,0.17432706,,25,19
155.0000004621179,1.0204358199719863,0.17287359,,25,19
156.0000004650993,1.0211015579808305,0.17661029,,25,19
157.0000004680807,1.019777750450217,0.18235329,,25,19
158.00000047106212,1.0213706993222014,0.1721023,,25,19
159.00000047404353,1.0225206788188248,0.18322995,,25,19
160.0000004770249,1.0218916234937387,0.18200082,,24,18
161.00000048000632,1.0228296000521597,0.17987818,,24,18
162.00000048298773,1.0248157778822067,0.16940378,,25,19
163.00000048596914,1.0213459648912244,0.16204879,,25,19
164.00000048895055,1.0207454791481396,0.17271142,,24,18
165.00000049193196,1.0203472563056613,0.17820087,,19,14
166.00000049491337,1.0195784710269409,0.18770757,,20,14
167.00000049789477,1.0214151706803012,0.1857852,,19,14
168.00000050087618,1.0198289571060697,0.18286073,,25,19
169.0000005038576,1.0201034306849306,0.17879422,,19,14
170.00000050683897,1.0217810389836637,0.18500383,,23,17
171.00000050982038,1.0200164815069117,0.18697706,,20,14
172.0000005128018,1.0221099430909808,0.17583495,,25,19
173.0000005157832,1.021005026900688,0.17381349,,17,13
174.0000005187646,1.0226756510522814,0.18542944,,25,19
175.00000052174602,1.0205391133955704,0.17699629,,19,14
176.00000052472743,1.0210686781810965,0.17360671,,25,19
177.00000052770883,1.0187346692514818,0.17745951,,20,14
178.00000053069024,1.0193519489363008,0.19463001,,25,19
179.00000053367162,1.0233697202429979,0.1843098,,25,19
180.00000053665303,1.0231842748021895,0.18235978,,25,19
181.00000053963444,1.0197354747180212,0.1830107,,25,19
182.00000054261585,1.0202179770111197,0.18693492,,20,14
183.00000054559726,1.019609974199292,0.18211132,,20,14
184.00000054857867,1.0206324311445316,0.18226738,,25,19
185.00000055156008,1.0169313372283855,0.18035093,,20,14
186.0000005545415,1.0156828979864705,0.19147122,,20,14
187.0000005575229,1.0185773466187296,0.1840624,,19,14
188.00000056050428,1.0155907054354183,0.18257305,,19,14
189.00000056348568,1.017097217680915,0.18365178,,19,14
190.0000005664671,1.0201924915975222,0.1772907,,25,19
191.0000005694485,1.0233064052396832,0.17252126,,20,14
192.0000005724299,1.0216723131074714,0.17548844,,25,19
193.00000057541132,1.0246807219386278,0.18071663,,25,19
194.00000057839273,1.0235718355717442,0.1866748,,20,14
195.00000058137414,1.0240155676876994,0.18002646,,21,14
196.00000058435555,1.022490636805603,0.17569587,,25,19
197.00000058733693,1.0229466641469003,0.17400658,,25,19
198.00000059031834,1.021187841287788,0.1729723,,25,19
199.00000059329975,1.0210481619013274,0.1710678,,19,13
200.00000059628115,1.0200243616898366,0.17522256,,23,17
201.00000059926256,1.0205409533539092,0.18136397,,25,19
202.00000060224397,1.0190347208602952,0.17841628,,25,19
203.00000060522538,1.0207486342156011,0.1868192,,24,18
204.0000006082068,1.0205606674708267,0.18450943,,26,20
205.0000006111882,1.0192023709094769,0.17976907,,26,20
206.00000061416958,1.018924286068955,0.18618375,,25,19
207.000000617151,1.0215912394445805,0.18805434,,25,19
208.0000006201324,1.0220225024458398,0.20122781,,19,14
209.0000006231138,1.0200385462236552,0.19432567,,19,14
210.00000062609521,1.020021734953176,0.18807226,,18,13
211.00000062907662,1.0258560541020207,0.1946066,,19,14
212.00000063205803,1.0218837240709686,0.19721556,,19,14
213.00000063503944,1.019991528129812,0.19896796,,18,13
214.00000063802085,1.0213585951391693,0.19421528,,18,14
215.00000064100223,1.0186478755928174,0.19706391,,17,13
216.00000064398364,1.0190698744746125,0.20099673,,18,14
217.00000064696505,1.0189909122757392,0.19801101,,18,14
218.00000064994646,1.0197604197432133,0.19428214,,18,14
219.00000065292787,1.0241439044820766,0.19591889,,18,14
220.00000065590928,1.0199815470068745,0.18821196,,18,14
221.00000065889068,1.0201328537925092,0.18439624,,18,14
222.0000006618721,1.020037758187099,0.17756782,,18,14
223.0000006648535,1.0191401865541696,0.17918769,,18,14
224.0000006678349,1.0181949255504044,0.1809189,,18,14
225.0000006708163,1.02010027827623,0.1855399,,18,14
226.0000006737977,1.0245636574182855,0.18090644,,17,13
227.0000006767791,1.021568603525231,0.18031906,,18,14
228.00000067976052,1.0227597392281838,0.17455171,,25,19
229.00000068274193,1.020637688821037,0.17597681,,25,19
230.00000068572334,1.0200154308219878,0.17295296,,18,14
231.00000068870474,1.0188369463369282,0.17425965,,17,13
232.00000069168615,1.0199038037702532,0.1702638,,18,14
233.00000069466756,1.0208769513094351,0.1687968,,18,14
234.00000069764894,1.0212315127639466,0.18164594,,18,14
235.00000070063035,1.019926915799074,0.18749847,,18,14
236.00000070361176,1.0200409103381949,0.18056546,,18,14
237.00000070659317,1.022712817416441,0.1775978,,18,14
238.00000070957458,1.0235385857900392,0.18337588,,18,14
239.000000712556,1.0214443810835578,0.1825435,,25,19
240.0000007155374,1.0260222900765965,0.17307964,,25,19
241.0000007185188,1.0208191007770009,0.18328086,,25,19
242.00000072150021,1.0191058167817955,0.17606656,,25,19
243.0000007244816,1.0208585438476998,0.17077018,,25,19
244.000000727463,1.023405864899236,0.16849141,,18,14
245.0000007304444,1.0226914663062714,0.17359799,,18,14
246.00000073342582,1.018842191684715,0.17271222,,18,14
247.00000073640723,1.0210981384158848,0.17135738,,25,19
248.00000073938864,1.0206269106230665,0.1809719,,25,19
249.00000074237005,1.0233114174870659,0.18250643,,25,19
250.00000074535146,1.02140411838573,0.17982739,,24,18
251.00000074833287,1.0233441298002466,0.18107325,,25,19
252.00000075131425,1.0228944576816303,0.1812838,,24,18
253.00000075429566,1.0193753067436988,0.17656834,,24,18
254.00000075727706,1.0199143091513312,0.18288378,,24,18
255.00000076025847,1.0198743894707807,0.18399635,,23,17
256.0000007632399,1.02060272595068,0.18830705,,18,14
257.00000076622126,1.0181336092117377,0.18787701,,25,19
258.0000007692027,1.0168842484062217,0.18946621,,25,19
259.0000007721841,1.0155651128816146,0.18740372,,25,19
260.0000007751655,1.0171581891211545,0.19505915,,25,19
261.0000007781469,1.0203062629450799,0.1887372,,25,19
262.00000078112834,1.0197598945764041,0.18650182,,25,19
263.0000007841097,1.0211289150500902,0.18702137,,25,19
264.00000078709115,1.0239801864168134,0.189724,,25,19
265.00000079007253,1.0223011884166244,0.19162628,,25,19
266.0000007930539,1.0211841582651036,0.18686472,,24,18
267.00000079603535,1.0176964144928577,0.18676013,,25,19
268.00000079901673,1.0192700710223752,0.18874612,,25,19
269.00000080199817,1.0209879313837416,0.19043344,,25,19
270.00000080497955,1.0203611840369193,0.1913458,,25,19
271.000000807961,1.0185949127059692,0.18801902,,25,19
272.00000081094237,1.0188151785283825,0.19818762,,25,19
273.0000008139238,1.0204355571566281,0.19471556,,25,19
274.0000008169052,1.0226208273630961,0.19599488,,26,20
275.00000081988657,1.020969521253853,0.19558792,,25,19
276.000000822868,1.02042005121023,0.20160362,,25,19
277.0000008258494,1.0222827467064193,0.1989077,,25,19
278.0000008288308,1.0208070053091012,0.19402243,,25,19
279.0000008318122,1.0242432085681181,0.18941143,,25,19
280.00000083479364,1.0212762391457684,0.19064148,,25,19
281.000000837775,1.0212178322746543,0.19811392,,23,17
282.00000084075646,1.0238117516743723,0.19622298,,25,19
283.00000084373784,1.0234784231789973,0.20306918,,25,19
284.0000008467192,1.0219756257252535,0.2047087,,25,19
285.00000084970065,1.0219329651342601,0.19837283,,18,14
286.00000085268204,1.020669235638443,0.19580439,,25,19
287.0000008556635,1.0199978320640293,0.19740185,,18,14
288.00000085864485,1.0180843500789662,0.1867327,,25,19
289.0000008616263,1.0193997151026706,0.19571117,,25,19
290.00000086460767,1.0195304311877593,0.19221339,,18,14
291.0000008675891,1.0182151033709752,0.19352904,,25,19
292.0000008705705,1.0193498493930635,0.19073729,,25,19
293.00000087355187,1.0206229674178244,0.19549647,,24,18
294.0000008765333,1.0216728395878611,0.19201665,,18,14
295.0000008795147,1.0198076862327612,0.18906878,,25,19
296.0000008824961,1.0198074236330836,0.18707964,,24,18
297.0000008854775,1.0191847908530678,0.19249626,,25,19
298.00000088845894,1.0227241521979125,0.19635889,,25,19
299.0000008914403,1.0232140802219047,0.19906141,,24,18
300.00000089442176,1.022491427369821,0.1947994,,25,19
301.00000089740314,1.0191333649496994,0.19588852,,25,19
302.0000009003845,1.0174196626905896,0.19476011,,25,19
303.00000090336596,1.0188348482078955,0.19553241,,25,19
304.00000090634734,1.0177859810335383,0.19352798,,18,14
305.0000009093288,1.017238532322495,0.18456577,,25,19
306.00000091231016,1.019105029705873,0.18603495,,25,19
307.0000009152916,1.0194821318785436,0.18016268,,25,19
308.000000918273,1.0183479758407936,0.18890007,,25,19
309.0000009212544,1.0190816801555265,0.18500334,,18,14
310.0000009242358,1.021573867632844,0.18842351,,18,14
311.0000009272172,1.0188589770395997,0.18851015,,18,14
312.0000009301986,1.0197937685740854,0.18441477,,25,19
313.00000093318,1.0203228176917396,0.18177322,,25,19
314.0000009361614,1.0201982717199916,0.1844027,,25,19
315.0000009391428,1.0245448970425775,0.17415044,,25,19
316.00000094212425,1.0215736044266046,0.17342049,,25,19
317.0000009451056,1.0205969427726644,0.17582642,,25,19
318.00000094808706,1.0218845140095818,0.17669734,,25,19
319.00000095106844,1.020462364788071,0.17072725,,25,19
320.0000009540498,1.0200955496875341,0.17733133,,25,19
321.00000095703126,1.0193469625305271,0.17981943,,25,19
322.00000096001264,1.0209568974206025,0.18272221,,25,19
323.0000009629941,1.019781951892874,0.18946381,,25,19
324.00000096597546,1.0205809078257888,0.19243066,,25,19
325.0000009689569,1.0195417189661387,0.19021888,,25,19
326.0000009719383,1.0183760209140718,0.20434856,,25,19
327.0000009749197,1.0175379964962068,0.20354882,,25,19
328.0000009779011,1.0206100864222567,0.20116735,,25,19
329.00000098088253,1.0188867785947056,0.19737066,,25,19
330.0000009838639,1.015367974586067,0.1970344,,25,19
331.0000009868453,1.0171856671141828,0.19724509,,25,19
332.00000098982673,1.0213038655687359,0.20163815,,25,19
333.0000009928081,1.0197354747180212,0.19666746,,25,19
334.00000099578955,1.0203257082397865,0.1979134,,26,20
335.00000099877093,1.0179394732833518,0.1965506,,25,19
336.00000100175237,1.0197491287362856,0.19765148,,25,19
337.00000100473375,1.0158505968954334,0.19744194,,25,19
338.0000010077152,1.0185576835673689,0.19591661,,25,19
339.00000101069656,1.021021333749426,0.1918039,,25,19
340.00000101367795,1.0188487484200832,0.18549328,,25,19
341.0000010166594,1.0198696622781502,0.19117734,,25,19
342.00000101964076,1.0172178568791017,0.18554017,,25,19
343.0000010226222,1.018873664527588,0.18129519,,25,19
344.0000010256036,1.020106057702103,0.18146689,,25,19
345.000001028585,1.0236507435954068,0.18684988,,25,19
346.0000010315664,1.023222257132322,0.17991707,,24,18
347.00000103454784,1.0237711005470693,0.1755957,,23,17
348.0000010375292,1.0211494334933637,0.17864627,,25,19
349.0000010405106,1.0217723508768346,0.18670782,,25,19
350.00000104349203,1.021511227097817,0.18467185,,25,19
351.0000010464734,1.0203743236384002,0.1872702,,25,19
352.00000104945485,1.0182724951519644,0.19411692,,25,19
353.00000105243623,1.019304185754133,0.1913146,,25,19
354.00000105541767,1.0158276079458026,0.19153672,,25,19
355.00000105839905,1.0195052311675248,0.19249575,,25,19
356.0000010613805,1.0199185113441607,0.18831803,,25,19
357.00000106436187,1.0196133871208795,0.18838878,,25,19
358.00000106734325,1.0201399470323573,0.18705401,,25,19
359.0000010703247,1.0208151565816892,0.1884339,,25,19
360.00000107330607,1.018605924489009,0.19006595,,25,19
361.0000010762875,1.0199363709212277,0.19361933,,25,19
362.0000010792689,1.0191359886365217,0.19863078,,25,19
363.0000010822503,1.0208193637240774,0.19925663,,24,19
364.0000010852317,1.0217128531559414,0.19382742,,25,19
365.00000108821314,1.0191304789045974,0.1907715,,25,19
366.0000010911945,1.019564557539002,0.20444413,,25,19
367.0000010941759,1.0174461029445285,0.20741788,,25,19
368.00000109715734,1.0188154407874457,0.20820329,,25,19
369.0000011001387,1.021037903967559,0.19969408,,25,19
370.00000110312016,1.0233499337433773,0.19770028,,25,19
371.00000110610154,1.0218800377015391,0.20214967,,25,19
372.000001109083,1.0189489423345723,0.20137472,,25,19
373.00000111206435,1.0183828357602933,0.20006517,,25,19
374.0000011150458,1.0209687322581777,0.1961769,,25,19
375.00000111802717,1.0219361250966101,0.19964024,,25,19
376.00000112100855,1.0209474296822414,0.19339512,,25,19
377.00000112399,1.0205314907581435,0.19690385,,25,19
378.00000112697137,1.018170293609028,0.20792778,,25,19
379.0000011299528,1.0184819200084785,0.21333638,,25,19
380.0000011329342,1.017171535451297,0.20958233,,25,19
381.0000011359156,1.017421233373149,0.2112565,,25,19
382.000001138897,1.0162226963501875,0.21396753,,25,19
383.00000114187844,1.0168557349216412,0.2094498,,25,19
384.0000011448598,1.0203635491485363,0.20960155,,25,19
385.0000011478412,1.017991080852188,0.21048203,,25,19
