#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Elapsed Time (s)"
266000,-35334.81061360132,296.34744756869287,26.647573895082285,0.995765601111052,1.39e+03,32.99254250526428
267000,-35613.656310697406,293.0054810771355,26.68052466359962,0.994535818629881,1.39e+03,33.12453556060791
268000,-35269.46893021159,298.5680792130402,26.912083967859353,0.985978546643871,1.39e+03,33.25440502166748
269000,-35584.937327830296,301.89712712685736,27.10111655473748,0.9791012626433397,1.39e+03,33.40064358711243
270000,-35584.26910644889,308.24034607891195,26.593484991118665,0.9977909043004142,1.39e+03,33.529361963272095
271000,-35232.14186707733,299.0700011264798,27.264443904231673,0.9732359673644166,1.39e+03,33.65629768371582
272000,-35685.71924066439,297.1185856821539,26.794350349889505,0.9903109085045315,1.39e+03,33.78687238693237
273000,-35549.13279480644,297.18145006658824,26.96529951091427,0.9840327353696844,1.39e+03,33.90954518318176
274000,-35528.782754552056,303.3547898812652,26.842327100197238,0.9885408719869451,1.39e+03,34.03358197212219
275000,-35350.79952843572,296.05581240798597,27.224682141677878,0.9746573825802776,1.39e+03,34.16916584968567
276000,-35633.61197749546,309.9391378079165,26.65372350465541,0.9955358557371226,1.39e+03,34.29206371307373
277000,-35200.419083716755,292.73863010455835,27.018473121738406,0.9820961132122075,1.39e+03,34.416528940200806
278000,-35537.369009310845,303.1348917076402,26.820594158708506,0.9893418945445732,1.39e+03,34.54282999038696
279000,-35338.160106362804,293.3215439946783,27.23756688860284,0.9741963203361919,1.39e+03,34.67248177528381
280000,-35240.98500707463,303.08545379223136,27.209114586683377,0.9752150277897816,1.39e+03,34.79812550544739
281000,-35219.05285361377,300.15921462361615,27.36980850925236,0.969489334527778,1.39e+03,34.91990661621094
282000,-35449.00572578609,295.1897231238,27.50873474223103,0.9645931623693336,1.39e+03,35.05513048171997
283000,-35430.749807799526,299.47701574679564,27.27805350590528,0.9727503992190432,1.38e+03,35.19130825996399
284000,-35165.101642793976,294.2258182538606,26.98623655624717,0.9832692818237796,1.38e+03,35.3216507434845
285000,-35392.66751700232,298.14015509667996,26.756491637891383,0.9917121346436331,1.38e+03,35.442500591278076
286000,-35501.44202492686,296.27853872171875,26.732356627858525,0.9926074908837331,1.38e+03,35.56113314628601
287000,-35474.288104844134,292.0458426199654,26.84698761643401,0.9883692657400754,1.38e+03,35.68643069267273
288000,-35498.2466575322,291.23906995914444,27.076759559386648,0.9799820166659876,1.38e+03,35.81831908226013
289000,-35489.59064229965,306.0251610940033,27.04785273757785,0.9810293517652443,1.38e+03,35.95047211647034
290000,-35496.138923419145,298.54365724079815,27.09609419777544,0.9792827425277498,1.38e+03,36.07853579521179
291000,-35729.20449940383,301.7860144798845,26.84716197489781,0.9883628467916965,1.38e+03,36.20320105552673
292000,-35824.430414772534,298.6053409759334,27.015295650665813,0.9822116248849497,1.38e+03,36.32157921791077
293000,-35443.69159924012,303.82309048721453,27.562498859809818,0.9627116021936363,1.38e+03,36.4374315738678
294000,-35526.09022558341,301.9814157285995,27.122023763679973,0.9783465153260927,1.39e+03,36.55502223968506
295000,-35580.55517674878,300.98862694371195,26.692443946916676,0.9940917171375344,1.39e+03,36.67258167266846
296000,-35439.56988262769,293.10831822139215,27.120300362496735,0.9784086858595895,1.39e+03,36.79245352745056
297000,-35151.35100193156,312.5323715977912,26.969069235487964,0.9838951877090124,1.39e+03,36.910330295562744
298000,-35302.44770138853,302.4834139876004,26.946465644175316,0.9847205117055292,1.39e+03,37.02934956550598
299000,-35511.555150536326,299.26745375555225,26.534298186949588,1.0000165540778618,1.39e+03,37.14802885055542
300000,-35342.16167869471,306.63758897212284,27.154700619480717,0.9771692131546399,1.39e+03,37.26568675041199
301000,-35412.75696723949,297.5780903013928,27.095999251348065,0.9792861740084245,1.39e+03,37.418456077575684
302000,-35452.75813913031,314.3088074542381,27.10052422139804,0.9791226627578105,1.38e+03,37.557265758514404
303000,-35368.87316815063,299.2876891316185,26.997160209152014,0.9828714291510013,1.38e+03,37.692570209503174
304000,-35499.54775505292,291.26683265197454,26.768361882297366,0.9912723667762394,1.38e+03,37.82496190071106
305000,-35430.54962831436,287.9060192203035,26.86116607151467,0.987847562802828,1.38e+03,37.971447229385376
306000,-35391.73461076646,300.5901883697331,27.215641413582535,0.9749811527331876,1.38e+03,38.10425090789795
307000,-35198.63960691303,296.49736627570417,27.16580297929702,0.9767698550272869,1.38e+03,38.24386644363403
308000,-35635.085246172006,299.7139463676515,27.08568399096371,0.9796591234927008,1.38e+03,38.374069929122925
309000,-35371.262104338006,296.4005496738916,26.802464075493617,0.9900111184944885,1.38e+03,38.50512981414795
310000,-35386.579378011345,300.4983888513388,26.70746300508728,0.9935326853296925,1.38e+03,38.63754844665527
311000,-35188.17663212685,294.4018904288389,27.400605726283885,0.9683996661553534,1.38e+03,38.785187005996704
312000,-35661.313309780846,306.6805679611143,26.687575546069898,0.9942730613345422,1.38e+03,38.91740131378174
313000,-35712.644745322585,298.56142579008605,27.390091210291562,0.9687714156942133,1.38e+03,39.04489517211914
314000,-35617.01565998714,293.4493166003771,27.28986012387075,0.9723295508787732,1.38e+03,39.17327046394348
315000,-35875.18690602266,294.24491606090567,26.690579206854885,0.9941611694576086,1.38e+03,39.308624029159546
316000,-35689.747375195,292.60226592897357,26.938016304066252,0.9850293777490366,1.38e+03,39.43952202796936
317000,-35386.82423259475,300.6370665093881,26.848191853263284,0.9883249338656152,1.38e+03,39.57456588745117
318000,-35218.52910540276,294.1784834019108,27.235509831136866,0.9742698999323328,1.38e+03,39.70503878593445
319000,-35071.82604760886,295.89266787124967,26.940751153947627,0.984929383971525,1.38e+03,39.82340598106384
320000,-35244.51556431089,302.68675863970657,27.059061267734304,0.9806229852263303,1.38e+03,39.95273518562317
321000,-35415.235598787316,310.8787029065376,26.950741482982195,0.9845642820084524,1.38e+03,40.07389187812805
322000,-35657.03203918252,293.4437568725597,26.929003935050943,0.9853590389672757,1.38e+03,40.207958459854126
323000,-35839.202320487355,304.6412696805447,27.006133465273063,0.9825448530760079,1.38e+03,40.338866233825684
324000,-35424.23833250356,299.8225406178025,27.189500396526153,0.9759185365972365,1.38e+03,40.46650981903076
325000,-35583.16663935833,298.9068455879846,26.707856347099632,0.9935180530005117,1.38e+03,40.592936515808105
326000,-35462.07177893483,302.99144545810043,26.974173868833795,0.9837089938997636,1.38e+03,40.715415239334106
327000,-35380.397077540896,291.37877137530046,26.814225243469465,0.9895768830483084,1.38e+03,40.83329391479492
328000,-35276.93526271664,297.74948866505366,27.072487361174776,0.9801366636093368,1.38e+03,40.95331811904907
329000,-35265.7300052887,311.2727545367244,27.01786271793741,0.9821183013181544,1.38e+03,41.06845235824585
330000,-35317.09981525803,297.2346590798466,27.274618168598668,0.9728729206679525,1.38e+03,41.18418502807617
331000,-35459.63066566753,289.3887311694072,26.846936862836284,0.9883711342324244,1.38e+03,41.30322241783142
332000,-35864.33571336849,303.8471634217958,26.836309494659936,0.988762536185083,1.38e+03,41.426074743270874
333000,-35736.66028360653,290.20185615618857,27.005198581488557,0.982578867462087,1.38e+03,41.54339814186096
334000,-35652.244818949606,294.0359697903001,26.46907059252236,1.0024808897250805,1.38e+03,41.660306215286255
335000,-35541.50498505385,303.6610960581363,26.759554770290553,0.9915986146095238,1.38e+03,41.78552484512329
336000,-35508.693216496176,300.9754792561517,27.089943062988766,0.9795051018043842,1.38e+03,41.916526556015015
337000,-35501.774770828895,296.46989376704755,26.98435684505826,0.9833377756656514,1.38e+03,42.0478150844574
338000,-35360.22861080943,301.982428337979,27.08726071546292,0.9796020984373762,1.38e+03,42.18452835083008
339000,-35256.6725629275,296.2552151245067,27.19298814050822,0.9757933663149042,1.38e+03,42.318357706069946
340000,-35533.411653842544,283.086320920384,27.13115426736389,0.9780172703417364,1.38e+03,42.44851207733154
341000,-35590.113555372605,292.5248965604681,26.760534703493764,0.9915623036606774,1.38e+03,42.57543396949768
342000,-35493.75916808483,306.10362308621757,26.998118356489307,0.9828365476222106,1.38e+03,42.69492530822754
343000,-35280.30184776441,312.033054586993,26.87118647217723,0.9874791894753956,1.38e+03,42.8173565864563
344000,-35486.76716447694,301.451107331204,27.321741722090817,0.9711949445863216,1.38e+03,42.95024824142456
345000,-35534.85111722574,303.4701049600035,27.50131096359779,0.9648535472694588,1.38e+03,43.078736782073975
346000,-35844.73190762257,310.55873558599757,26.43927865569451,1.0036104911687034,1.38e+03,43.21167063713074
347000,-35624.555160362186,302.22844859242855,26.806301898671975,0.9898693798976559,1.38e+03,43.33638668060303
348000,-35389.36035504096,301.50794136823527,26.99549911513898,0.9829319074492384,1.38e+03,43.45463466644287
349000,-35486.37806102703,304.64255012694224,26.85931571530155,0.9879156162817337,1.38e+03,43.576032876968384
350000,-35614.677426344686,297.9171474907456,27.236581560512782,0.9742315634887705,1.38e+03,43.694883584976196
351000,-35723.04332994652,312.7734372672049,26.844095020601316,0.988475767852255,1.38e+03,43.84842920303345
352000,-35171.82222109265,304.80983906191625,27.153791786902392,0.9772019188342892,1.38e+03,43.972530364990234
353000,-35104.436260975315,295.32978145714816,26.754699638709273,0.9917785583881779,1.38e+03,44.10484957695007
354000,-35437.977263328445,303.78403245179123,26.62291350819624,0.9966879631569507,1.38e+03,44.221694469451904
355000,-35625.431291975925,290.42926769216325,26.524015981857602,1.0004042169156253,1.38e+03,44.341792583465576
356000,-35817.93492560147,311.8930962034003,26.541443958263734,0.9997473189293509,1.38e+03,44.458702087402344
357000,-35831.44426777077,293.16316583780883,26.839361991681965,0.9886500821447026,1.38e+03,44.58093500137329
358000,-35514.82099522473,301.36226377433803,26.888585771033434,0.9868402028928259,1.38e+03,44.70124793052673
359000,-35575.44454985019,301.9182089824495,26.945412939917233,0.9847589827981047,1.38e+03,44.820335149765015
360000,-35571.413108907116,306.55963602503493,27.25714365314217,0.9734966280932701,1.38e+03,44.93803954124451
361000,-35791.065024863376,302.3200739634131,26.546872978932143,0.9995428636301537,1.38e+03,45.05550456047058
362000,-35250.45685000581,292.9074844379051,27.079742118394815,0.9798740815837822,1.38e+03,45.17118191719055
363000,-35631.66529388391,303.6718426484799,26.70411205024451,0.9936573583821829,1.38e+03,45.29033327102661
364000,-35648.27320425029,289.34183821114743,26.82276634140402,0.9892617748687752,1.38e+03,45.40559530258179
365000,-35373.47497698062,298.64554882988455,26.894453607844135,0.9866248939167356,1.38e+03,45.52510190010071
366000,-35327.48816928352,295.26377409776643,26.73625533797775,0.9924627477691792,1.38e+03,45.64132642745972
367000,-35286.14159578673,294.22159213480165,26.6365598314069,0.9961773444369848,1.38e+03,45.75927448272705
368000,-35345.87679112042,293.40316950790594,26.84625534634104,0.9883962249284158,1.38e+03,45.893492221832275
369000,-35379.676760673436,301.08682385776234,26.746503656082773,0.9920824710018938,1.38e+03,46.030171155929565
370000,-35691.23066244024,309.4070928433756,27.061093940776743,0.9805493264928279,1.38e+03,46.15730404853821
371000,-35630.90915741131,303.0685043571365,26.6442644082801,0.9958892852580206,1.38e+03,46.28190302848816
372000,-35350.96067728379,304.7765105299983,26.882258348353123,0.9870724808138513,1.38e+03,46.398658990859985
373000,-35658.96124683923,310.39273107482495,26.61231529747595,0.997084888750904,1.38e+03,46.525734663009644
374000,-35423.6256179795,303.7142654228751,27.01067887928799,0.9823795083556689,1.38e+03,46.6568238735199
375000,-35468.20570615164,301.1027077802948,26.946753086540816,0.9847100076424858,1.38e+03,46.779090881347656
376000,-35537.694467872294,292.33170593824764,26.554363500564342,0.9992609100656418,1.38e+03,46.90720343589783
377000,-35659.67375906691,302.30869786560584,26.996035249955042,0.9829123866561841,1.38e+03,47.03626561164856
378000,-35628.79067544942,289.92578174688106,26.60273547038903,0.9974439458424518,1.38e+03,47.16238737106323
379000,-35855.64325393425,294.0332758114772,26.880974373221445,0.9871196285288462,1.38e+03,47.28661751747131
380000,-35510.46564976362,295.7359969977078,26.61254590412613,0.9970762486753934,1.38e+03,47.4131383895874
381000,-35538.44903019763,306.7732488993106,26.505572102316755,1.0011003473291746,1.38e+03,47.54078412055969
382000,-35277.320337903075,303.49976761969793,27.105143120354093,0.978955813661136,1.38e+03,47.660332441329956
383000,-35636.10907306796,289.99012425954095,26.774781899652517,0.9910346809634386,1.38e+03,47.77776741981506
384000,-35538.0576573594,299.58579919311603,27.021868378166207,0.9819727143378425,1.38e+03,47.89773631095886
385000,-35723.42719420412,308.9448609304309,26.665924875182217,0.9950803342464777,1.38e+03,48.02543330192566
386000,-35527.2393968401,302.7759853500367,26.832935809353454,0.988886852572363,1.38e+03,48.149858474731445
387000,-35093.49485956304,307.0457020969298,27.102464176174347,0.9790525785885681,1.38e+03,48.27496910095215
388000,-35296.79329083994,312.24881650263535,26.843371528876084,0.9885024095890379,1.38e+03,48.406445026397705
389000,-35353.45805879036,302.87547326619466,26.992354596010426,0.9830464157324652,1.38e+03,48.53219985961914
390000,-35390.155320261314,299.69579921272793,27.2583025142876,0.973455240797898,1.38e+03,48.65049719810486
391000,-35262.14767947444,306.18317803447655,26.79871602979018,0.9901495806101698,1.38e+03,48.77024483680725
392000,-35420.66071297706,303.2188568065268,26.814497314891764,0.98956684237565,1.38e+03,48.8988037109375
393000,-35242.66009188088,308.31395782372766,27.286124810697494,0.9724626571884942,1.38e+03,49.02086424827576
394000,-35333.7606261397,297.9579669598339,26.996041437685435,0.9829121613640105,1.38e+03,49.13974738121033
395000,-35420.59895947695,302.22893652765254,26.80041009359986,0.9900869928898767,1.38e+03,49.25967621803284
396000,-35478.65239623678,307.09625753716244,27.351913265967678,0.9701236319290083,1.38e+03,49.381998777389526
397000,-35380.831982040254,305.60400855303834,26.933578532044717,0.9851916783437298,1.38e+03,49.49759268760681
398000,-35452.501857767464,299.08162869589376,26.888013682127873,0.9868611996216401,1.38e+03,49.62232041358948
399000,-35321.279214572394,299.88041783298644,26.97006794323206,0.9838587538466503,1.38e+03,49.74327111244202
400000,-35318.36300735321,295.32523532342503,26.883740746141363,0.9870180525973241,1.38e+03,49.88001608848572
401000,-35287.24199152316,301.1348433685799,26.963486211681715,0.98409891174576,1.38e+03,50.057629108428955
402000,-35587.14088393582,295.7020465027789,26.933894345434336,0.9851801264782858,1.38e+03,50.18857526779175
403000,-35489.56164734383,298.0925955455644,26.68451509294559,0.9943870947387986,1.38e+03,50.307207107543945
404000,-35581.35096986775,295.6402402434622,27.12985746704033,0.978064019319838,1.38e+03,50.428494691848755
405000,-35442.830827747675,297.4036761364486,27.165041937106253,0.9767972197216636,1.38e+03,50.55804371833801
406000,-35287.24843544341,294.7532872734622,27.135144337126928,0.9778734584242601,1.38e+03,50.68426060676575
407000,-35752.9879552029,299.3497478189243,27.025542819611694,0.9818392035601319,1.38e+03,50.80095195770264
408000,-35437.64001120746,297.1560218139247,27.184276869865087,0.9761060617802438,1.38e+03,50.92049169540405
409000,-35392.73103658273,302.57962802623797,27.039970131595588,0.9813153383177204,1.38e+03,51.03847861289978
410000,-35183.2578292079,311.80225667639263,27.212620050469404,0.9750894029525861,1.38e+03,51.170180320739746
411000,-35342.70071646513,307.70348379423683,27.19233548122925,0.9758167869069061,1.38e+03,51.293461322784424
412000,-35517.72116340764,311.4723431338694,26.632866393257867,0.9963154940207666,1.38e+03,51.41816997528076
413000,-35583.15653075141,301.8599695122087,27.10988406690306,0.9787846149509198,1.38e+03,51.53944635391235
414000,-35411.14019875374,300.8970263038106,26.826319008339272,0.9891307648111972,1.38e+03,51.66640329360962
415000,-34997.57275239867,303.03502377269695,26.69633605025245,0.993946786848934,1.38e+03,51.78495478630066
416000,-35732.28272582372,310.64040330294654,26.523305587274983,1.0004310115296595,1.38e+03,51.91461801528931
417000,-35405.055439401505,305.6458460579352,26.929198985416527,0.9853519019320862,1.38e+03,52.034761905670166
418000,-35126.84466296469,297.79113584335846,26.815570751787305,0.9895272296607446,1.38e+03,52.16946053504944
419000,-35388.29791752054,296.1807738867994,26.74407590647709,0.992172529369818,1.38e+03,52.30148649215698
420000,-35583.050885672885,292.99801994714363,26.97895619277392,0.9835346203977633,1.38e+03,52.41667127609253
421000,-35399.367207398114,310.9156117940476,26.890549561176655,0.986768134932334,1.38e+03,52.533273458480835
422000,-35674.2930738455,299.80252115877965,26.74756408573152,0.9920431390588849,1.38e+03,52.65227961540222
423000,-35332.44564511115,296.3406851682617,26.86871058978628,0.9875701831361625,1.38e+03,52.771846771240234
424000,-35233.13638827641,304.4299400921271,27.158800681480475,0.9770216935934789,1.38e+03,52.88962721824646
425000,-35167.46195543284,301.4729744050209,27.406661636405847,0.9681856838244086,1.38e+03,53.00563335418701
426000,-35619.915488900995,292.2657402062768,26.67894068833459,0.9945948659569585,1.38e+03,53.12759470939636
427000,-35704.47125399334,295.88513712331536,26.862320709689715,0.9878051015978018,1.38e+03,53.248480558395386
428000,-35100.66571265692,302.962112295756,27.46909134254348,0.965985263469251,1.38e+03,53.37954592704773
429000,-35554.72091091267,303.472434753431,26.843410658240543,0.9885009686592117,1.38e+03,53.51770091056824
430000,-35556.18726032053,288.8353157118781,27.12852087539178,0.9781122074317505,1.38e+03,53.65294599533081
431000,-35632.49464995126,292.88249918983746,26.866783445617433,0.9876410211701836,1.38e+03,53.78841042518616
432000,-35550.84297195895,288.50381215971913,26.55314170222291,0.9993068893827511,1.38e+03,53.927266359329224
433000,-35310.21818539183,292.15355672806515,27.03845961801271,0.9813701598633471,1.38e+03,54.059709548950195
434000,-35307.20919448236,306.6387625338386,26.76928517114406,0.9912381771923776,1.38e+03,54.180392265319824
435000,-35297.692480779515,296.6693406556237,27.28219432733987,0.9726027576600373,1.38e+03,54.29766774177551
436000,-35615.76260758613,299.95935339977973,26.74539475543922,0.9921236040979131,1.38e+03,54.415756702423096
437000,-35524.079801018466,299.73951418360684,26.701465096562508,0.9937558610296561,1.38e+03,54.541059494018555
438000,-35742.62378248171,304.9377484717196,26.915155550097445,0.9858660258677834,1.38e+03,54.67097353935242
439000,-35268.66201190351,296.2244527038243,26.83301788406945,0.9888838278433544,1.38e+03,54.81053185462952
440000,-35605.61594868396,301.6698230114656,27.083378584538906,0.9797425145818281,1.38e+03,54.93592572212219
441000,-35841.656611635175,313.86190405447917,26.596541517111838,0.9976762362398025,1.38e+03,55.05540418624878
442000,-35578.29281195483,295.0129335074465,26.900072970469846,0.9864187902730556,1.38e+03,55.17405319213867
443000,-35491.27191565849,301.6564677397342,26.786907894784033,0.9905860557707239,1.38e+03,55.291892290115356
444000,-35538.26995701212,303.5889045570013,26.863859223523566,0.9877485292415623,1.38e+03,55.407270431518555
445000,-35490.97014705086,305.9686152201642,26.808534447290338,0.9897869460174752,1.38e+03,55.523741006851196
446000,-35329.303114091774,297.056614159428,26.963627115162424,0.984093769152687,1.38e+03,55.64168119430542
447000,-35315.2500542342,288.11094244594767,27.087182184532587,0.9796049384915253,1.38e+03,55.75908327102661
448000,-35616.46666379942,302.60074403887313,26.87981785540498,0.9871620998522574,1.38e+03,55.87832069396973
449000,-35101.26277931238,295.21200556830723,27.549244839088374,0.9631747655071419,1.38e+03,55.99690771102905
450000,-35185.961567292456,296.2644006356544,27.30520543140388,0.9717831094312158,1.38e+03,56.11286020278931
451000,-35491.33486367733,305.37492610042756,26.7867919486717,0.9905903435033617,1.38e+03,56.27361226081848
452000,-35283.72574267097,299.5360975029819,27.249924578815953,0.9737545276883387,1.38e+03,56.39320349693298
453000,-35436.267096706375,302.6643257768403,26.98847004217122,0.9831879093674281,1.38e+03,56.51119422912598
454000,-35685.74667655281,308.8475837659058,26.91683363695192,0.9858045636304121,1.38e+03,56.628406286239624
455000,-35400.160084965115,300.9993544713074,27.411600757926067,0.9680112326207457,1.38e+03,56.74954056739807
456000,-35590.187287117384,301.43157657952986,26.983879811335648,0.9833551595734878,1.38e+03,56.87457275390625
457000,-35394.67594547779,293.0593820889663,26.795710729128064,0.9902606318608824,1.38e+03,57.00702357292175
458000,-35500.6767063211,299.23929246714226,26.724195958231856,0.9929105997897867,1.38e+03,57.14137029647827
459000,-35553.400785125006,292.5759376214991,26.60295467295712,0.9974357271209922,1.38e+03,57.276108503341675
460000,-35202.110603353096,301.09742395623164,26.83734743084316,0.9887242957287353,1.38e+03,57.39744591712952
461000,-35353.164115556836,293.0131331008465,26.88850445043785,0.9868431874557343,1.38e+03,57.52753496170044
462000,-35466.56169298466,302.51433918533445,26.737119996836615,0.9924306522515224,1.38e+03,57.65400314331055
463000,-35387.53039175345,298.8544602370979,27.344202293534927,0.9703972035074314,1.38e+03,57.77800130844116
464000,-35448.235597728024,299.9743990000962,26.79154318371341,0.9904146713698173,1.38e+03,57.90415024757385
465000,-35389.81798125629,304.35075389633886,26.68806388492713,0.9942548681013186,1.38e+03,58.044233322143555
466000,-35277.14191140889,303.1701925505739,27.16769193870035,0.9767019405866082,1.38e+03,58.17089128494263
467000,-35330.86506829559,299.7283517324418,26.785346559081443,0.9906437976921121,1.38e+03,58.30255937576294
468000,-35198.220512452186,311.2445781877292,26.73103069924771,0.9926567267955946,1.38e+03,58.440715312957764
469000,-35421.64469788849,303.70906084367664,27.07247142558475,0.9801372405443273,1.38e+03,58.5721390247345
470000,-35448.96342299061,294.11257945519,27.01682867468823,0.9821558909557688,1.38e+03,58.7039954662323
471000,-35352.28253901843,296.6233570761699,27.194875183305932,0.9757256563573645,1.38e+03,58.84900951385498
472000,-35357.21591804366,298.3213056165053,26.91821147925708,0.9857541039914631,1.38e+03,58.9675498008728
473000,-35158.24179971777,304.56866811469143,26.860010525328345,0.9878900610543754,1.38e+03,59.094825744628906
474000,-35407.22041387594,305.70802685076563,26.876011141240834,0.98730192134318,1.38e+03,59.21341419219971
475000,-35703.06804582651,294.5703906589228,26.940902019529847,0.9849238684938005,1.38e+03,59.34119772911072
476000,-35667.25191396286,300.67925112668036,27.13825399587885,0.9777614080042616,1.38e+03,59.471473932266235
477000,-35342.01028435063,292.8347589388754,27.012748216157963,0.9823042522535989,1.38e+03,59.589826583862305
478000,-35477.78380465685,295.10924409584715,27.29226076904235,0.9722440241332507,1.38e+03,59.71490454673767
479000,-35336.493899712455,299.2013927590486,27.452125627761898,0.9665822529587155,1.38e+03,59.83858680725098
480000,-35340.349913348735,294.88417091437293,27.481454645781948,0.9655506879021969,1.38e+03,59.95801401138306
481000,-35520.508430368965,300.68462741125285,27.025365376775337,0.9818456501087982,1.38e+03,60.0758912563324
482000,-35516.97652186241,295.98287776699453,26.711735536479544,0.9933737701749091,1.38e+03,60.20501112937927
483000,-35646.523862080096,295.1959381876858,27.234102823329277,0.9743202340801033,1.38e+03,60.333566188812256
484000,-35363.25345389143,293.72919882171425,27.061031758203313,0.9805515796619252,1.38e+03,60.460474252700806
485000,-35759.90931504502,297.8241166284883,26.35312191369957,1.0068916132473018,1.38e+03,60.59138083457947
486000,-35520.44459460655,300.0727635149457,27.009084732332354,0.9824374909684839,1.38e+03,60.7183518409729
487000,-35960.667058660765,298.0992525007589,26.865484661799915,0.9876887676445896,1.38e+03,60.84932327270508
488000,-35774.890472378,307.86866264366085,26.601892676605026,0.9974755465848375,1.38e+03,60.98100233078003
489000,-35733.770223616506,300.31897512357784,26.373692032587808,1.0061062897451365,1.38e+03,61.113394021987915
490000,-35366.44548728882,305.84430039484323,26.675951830577166,0.994706303501886,1.38e+03,61.24608254432678
491000,-35306.27022526489,292.58478866973337,26.418581989891887,1.0043967328731096,1.38e+03,61.38148045539856
492000,-35408.56610337179,293.86691557637073,27.24932276931598,0.973776033350346,1.38e+03,61.5160596370697
493000,-35790.450233607175,302.2446524037588,26.918870816985198,0.9857299594099231,1.38e+03,61.64775490760803
494000,-35662.122504413914,302.26139221647907,26.93352379272699,0.9851936806335422,1.38e+03,61.77725148200989
495000,-35746.13366548676,293.43606957524577,26.8002091393993,0.9900944167923957,1.38e+03,61.90428423881531
496000,-35295.368515096576,299.4877912282869,26.828700250200953,0.9890429722770127,1.38e+03,62.02606415748596
497000,-35716.94624756198,294.65438676087695,26.605672773281135,0.997333826658028,1.38e+03,62.1545684337616
498000,-35613.8378934013,301.83763875661316,26.755370781342496,0.9917536802103086,1.38e+03,62.274423122406006
499000,-35423.76069872835,299.16667633288876,26.656837948760938,0.9954195425876149,1.38e+03,62.39770793914795
500000,-35563.248909882415,304.8822000159364,27.142164415223522,0.9776205401992537,1.38e+03,62.530022621154785
501000,-35739.210114966525,302.07065714586656,26.373475317559187,1.0061145570800534,1.38e+03,62.664164781570435
502000,-35643.79855895179,302.3911207857419,27.001328033683823,0.9827197167741538,1.38e+03,62.781476974487305
503000,-35384.66148909868,295.94253267407123,27.04230066021906,0.9812307677217,1.38e+03,62.8985812664032
504000,-35558.248802710965,294.2071759502442,26.88710747928826,0.9868944607830383,1.38e+03,63.01673245429993
505000,-35513.82760878571,308.4789731954321,26.643564714454122,0.9959154385746551,1.38e+03,63.13340783119202
506000,-35771.70364969029,295.90191655462627,26.76741545964968,0.9913074154576992,1.38e+03,63.258602142333984
507000,-35674.45103217082,293.58309578783246,26.904323674631375,0.9862629426662718,1.38e+03,63.38845133781433
508000,-35632.72442966301,309.212067113054,26.830965024554207,0.9889594881699063,1.38e+03,63.51292872428894
509000,-35476.246226321615,304.9245083969053,27.326674551903324,0.9710196309246716,1.38e+03,63.64583420753479
510000,-35713.5317237679,303.79552788148453,26.81210720187526,0.989655055382291,1.38e+03,63.7807343006134
511000,-35392.20078940771,293.99254887442424,27.08440125714994,0.9797055207481447,1.38e+03,63.90890026092529
512000,-35099.53878992313,307.92691572059124,27.04219328125016,0.9812346639865849,1.38e+03,64.03653883934021
513000,-35430.754638144805,307.03625436605756,26.920709352074333,0.985662639522654,1.38e+03,64.16720414161682
514000,-35335.369094767,305.96144325630496,27.025649709622535,0.9818353202565206,1.38e+03,64.29347491264343
515000,-35321.93970758552,294.1655974174613,27.18861978183517,0.9759501457119112,1.38e+03,64.42598819732666
516000,-35548.10503992578,294.1283073595717,26.60349183208321,0.9974155875954407,1.38e+03,64.55229187011719
517000,-35460.97382923975,305.0361162163435,26.900773346624433,0.9863931083274015,1.38e+03,64.66894793510437
518000,-35721.43726253341,301.0657889808822,26.5370179180988,0.9999140641831702,1.38e+03,64.78416657447815
519000,-36027.93986835773,304.3419782915249,26.98582856032076,0.9832841477694613,1.38e+03,64.90040373802185
520000,-35832.04195924295,291.7089842958954,26.530287278434376,1.000167738830217,1.38e+03,65.01629948616028
521000,-35717.10693786017,301.0801654277275,26.55130202954183,0.9993761288340731,1.38e+03,65.13354659080505
522000,-35707.71299832943,299.09726710706764,26.9538308935288,0.9844514326220828,1.38e+03,65.25248765945435
523000,-35548.275703592895,297.7923682458355,26.824665284785585,0.9891917440937374,1.38e+03,65.36913323402405
524000,-35772.45191141259,298.11294881537185,27.192001684131192,0.9758287656062121,1.38e+03,65.48701786994934
525000,-35551.30411522224,289.6080356777051,26.93356224931787,0.9851922739428874,1.38e+03,65.60694980621338
526000,-35847.14196570314,285.86640778571456,26.5664776793496,0.9988052521698618,1.38e+03,65.72450804710388
527000,-35516.34227543246,295.569782493793,26.760820263452015,0.9915517228755131,1.38e+03,65.84338903427124
528000,-35390.72139957486,294.8649782117337,26.815882383822554,0.9895157301926272,1.38e+03,65.96917867660522
529000,-35454.52503008698,298.89983816223406,26.706449259328743,0.9935703986751073,1.38e+03,66.10232830047607
530000,-35639.18153319205,310.1291050960336,26.994997751684867,0.9829501629105207,1.38e+03,66.22833371162415
531000,-35574.874197711295,298.79040448276896,27.075608948925534,0.9800236621766094,1.38e+03,66.3573043346405
532000,-35435.25420996561,296.16930955758437,26.575290827080643,0.9984740189841484,1.38e+03,66.48384213447571
533000,-35633.96955092851,297.39766155975,26.66497038227043,0.9951159539044814,1.38e+03,66.60636329650879
