#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Elapsed Time (s)"
296000,-35479.462904476866,295.4690907827042,26.920422527287013,0.9856731413071882,598,85.25786685943604
297000,-35385.66398079802,300.5957447733645,27.00752493202669,0.9824942309438265,598,85.54917287826538
298000,-35583.786961538986,293.44898458329413,26.968146904189865,0.9839288376786933,598,85.84024024009705
299000,-35387.81250554392,292.5457100812579,27.280133550823475,0.9726762293283131,598,86.13047814369202
300000,-35532.87906446955,313.14186297838717,26.378428638106993,1.0059256296811776,598,86.42317914962769
301000,-35666.17630064048,299.7283837434885,26.897828399939353,0.9865011049682959,598,86.74456882476807
302000,-35639.27946932118,297.14971421415646,26.876328097502597,0.9872902779548016,598,87.03327322006226
303000,-35690.49677497776,287.62027729395356,27.04619259419841,0.9810895690907585,598,87.32827162742615
304000,-35265.172001233965,301.4894329009986,27.107153850495695,0.9788831975549716,598,87.61646056175232
305000,-35347.09565576708,296.9411026276672,26.830660445387384,0.9889707147462157,598,87.90560340881348
306000,-35400.921433142044,299.5923169483348,26.98594671271736,0.9832798426628131,598,88.20071697235107
307000,-35181.16542374706,301.8561256714148,27.276649666959354,0.9728004634649005,598,88.48820638656616
308000,-35406.51162222301,311.58704443322927,26.937760471492027,0.9850387327435493,598,88.7805609703064
309000,-35061.01211137247,290.24919056986306,27.16570614492983,0.9767733368028128,598,89.07239151000977
310000,-35593.59181907664,298.41110016052363,26.971210709866103,0.983817067881248,597,89.36488652229309
311000,-35438.53707564421,291.98776850696777,27.28981686721556,0.9723310921028977,597,89.65604639053345
312000,-35241.64138216483,303.40692876427045,26.875619385670877,0.9873163128636643,597,89.94450569152832
313000,-35304.22038217396,312.54527558914276,27.267474548500044,0.9731277970239247,598,90.23037528991699
314000,-35215.69344303445,298.380279410291,27.258865867196565,0.9734351226152735,598,90.51890301704407
315000,-35080.47844277489,313.6378933171038,27.58003825559744,0.9620993702719934,598,90.80542159080505
316000,-35180.11654004748,295.87913387897015,27.08030373486686,0.9798537600456586,598,91.09426617622375
317000,-35360.384760573055,302.08624762255744,27.16137043858875,0.976929256856985,598,91.38368892669678
318000,-35448.45547484716,300.9341125476767,27.149309284812723,0.9773632603106874,598,91.67372822761536
319000,-35372.45560981198,300.76554638929315,26.611521872137658,0.9971146169422852,598,91.95998644828796
320000,-35407.00945754187,306.44415546592865,27.403963745688014,0.9682810006622856,598,92.25241279602051
321000,-35205.58011969126,289.22041636460693,27.177632361170787,0.9763447045408739,598,92.54179096221924
322000,-35455.49258367063,301.3825797423676,27.209607809842403,0.9751973502605759,598,92.8330340385437
323000,-35796.71364722732,304.9389636039759,26.492188561828623,1.0016060913902927,598,93.11977696418762
324000,-35255.16111307511,305.24462386785575,27.067877158862366,0.9803036005392824,598,93.40796065330505
325000,-35357.81364571248,300.75505101533497,27.36744720969797,0.9695729833502663,598,93.69340801239014
326000,-35279.76801770648,303.0600401644571,26.862425700318795,0.9878012408042836,598,93.98605179786682
327000,-34920.018447725066,298.85955233424556,27.008286408358067,0.9824665303303458,598,94.27755212783813
328000,-35298.696504265834,306.8925131878077,27.234068384268152,0.9743214661646241,598,94.56547474861145
329000,-35322.8843046156,295.9477096558373,27.05980474438968,0.9805960423010532,598,94.85265469551086
330000,-35608.57597262538,309.0454384469394,27.26761815702993,0.9731226719172318,598,95.14492702484131
331000,-35420.827847884444,304.24674457713974,27.267414839132538,0.9731299279499991,598,95.43576169013977
332000,-35417.824063969514,306.6885666478265,26.799991659815294,0.9901024513218323,598,95.72489857673645
333000,-35463.6192687164,304.61286256206813,27.124856074056442,0.978244358802955,597,96.01824259757996
334000,-35113.25154443652,296.0759424771469,27.536969637865976,0.9636041215406642,598,96.30512595176697
335000,-35581.23679186218,308.5295539394717,26.548877658136007,0.9994673891480347,598,96.59402251243591
336000,-35649.944970463745,291.629212672613,26.303070686235845,1.0088075933914882,598,96.88228058815002
337000,-35663.20610429634,300.35850264856924,26.91289523483234,0.985948825135873,598,97.17177891731262
338000,-35518.034304845394,319.9954755525494,27.285455815130604,0.9724865004114562,598,97.46006178855896
339000,-35453.93696108674,303.66411631713015,26.71312050558136,0.9933222676940229,598,97.74999046325684
340000,-35221.89288192778,307.580232479196,26.99106623772973,0.9830933392581557,597,98.04313945770264
341000,-35258.4342345369,297.43511609473904,26.840769018726146,0.9885982558575408,597,98.33209466934204
342000,-35435.10130620158,294.198228996482,26.536131526306004,0.9999474645158116,597,98.62652349472046
343000,-35841.80368201934,311.0313276455935,26.688430683002462,0.9942412033498632,597,98.92412877082825
344000,-35542.781102125744,297.6787235591363,26.961924184471954,0.98415592508304,597,99.21984314918518
345000,-35118.417642592605,289.0989741796768,27.626153828738794,0.9604933644503334,597,99.51035046577454
346000,-35659.38898597087,300.8902601978142,26.65511146018707,0.9954840172933029,597,99.79792284965515
347000,-35604.883815066605,299.98645576840937,26.755697951414238,0.9917415529945176,597,100.08566641807556
348000,-35444.191882579355,302.8988404602733,27.015917511605263,0.9821890160269116,597,100.3715751171112
349000,-35307.31822061061,303.9702022841285,26.945237061520654,0.9847654105697558,597,100.66276025772095
350000,-35395.02699557499,297.99676721351096,27.04284174572175,0.981211134809294,597,100.95279788970947
351000,-35342.1890464475,297.24373304886603,27.00486921342981,0.9825908516006355,597,101.28604888916016
352000,-35395.89279626525,307.99752774487035,26.934719458263885,0.9851499466665734,597,101.57615661621094
353000,-35409.12450260196,299.82391626980814,27.031528841633847,0.9816217792653702,597,101.86685943603516
354000,-35375.20802257027,295.85293378418316,27.41258141343904,0.9679766030636979,597,102.15680074691772
355000,-35555.089121741825,295.7785480403482,26.80755738472058,0.9898230210601622,597,102.44978404045105
356000,-35711.960505079085,293.9420308752804,26.738913780482928,0.9923640749070302,597,102.74264693260193
357000,-35541.1860520021,305.3247603868428,26.696264524790024,0.9939494498620867,597,103.03539299964905
358000,-35464.96717018549,303.33013553863776,26.76117130069949,0.9915387162853446,597,103.32579255104065
359000,-35466.317390313554,302.1912931306985,26.89011765721212,0.9867839842147726,597,103.61390781402588
360000,-35633.527889597724,304.9010912940828,26.79888568977779,0.990143312112012,597,103.91009378433228
361000,-35399.82490618255,302.28454346005657,26.837527348771193,0.9887176673525673,597,104.19843435287476
362000,-35570.91534803707,300.15646247954936,26.768509803064617,0.9912668890798668,597,104.4866828918457
363000,-35501.105641004644,307.21105280348803,26.93524470272425,0.98513073597969,597,104.77820777893066
364000,-35542.6196577342,289.51842185797136,26.920319299748577,0.9856769209284826,597,105.07802963256836
365000,-35170.220757479095,301.9226019910445,27.376335009131065,0.9692582089215896,597,105.36608576774597
366000,-35229.13741278709,306.31171992075525,26.86745054645416,0.9876164987038455,597,105.65238738059998
367000,-35651.40197689887,290.0239210316759,26.930658811032355,0.9852984891300772,597,105.94111680984497
368000,-35527.4752198577,296.78651167577704,26.755712626450254,0.9917410090417842,597,106.22713446617126
369000,-35696.88437204511,299.2386947264294,26.54488996602553,0.999617533610019,597,106.51384806632996
370000,-35667.88221261479,300.30472725937244,26.4954754924258,1.0014818358467734,597,106.80034065246582
371000,-35617.64118065502,299.32938827616516,26.451218362859986,1.0031574755378778,597,107.0899133682251
372000,-35391.08976413625,308.1510173945281,26.536121086310185,0.9999478579209862,597,107.37980699539185
373000,-35940.851554174216,314.5628823434822,26.821434512729315,0.9893108970437257,597,107.66532516479492
374000,-35433.859783855136,291.020042873184,26.613581041716515,0.9970374673064424,597,107.9521586894989
375000,-35360.302555958166,294.86452237032523,27.531293468568013,0.96380278929074,597,108.24234938621521
376000,-35341.3989302851,300.99225753387464,27.178943057013228,0.9762976206295406,597,108.53370833396912
377000,-35257.78018515526,312.8225846356947,26.94151951027056,0.9849012943636046,597,108.82476282119751
378000,-35709.35215655681,304.0353047386419,26.639087635790474,0.9960828163700888,597,109.11257243156433
379000,-35584.464202464675,296.7967385629769,27.0494767087274,0.9809704536438023,597,109.40070223808289
380000,-35712.90796967747,302.602434268914,26.926818995181907,0.9854389945777005,597,109.68514919281006
381000,-35326.76744630711,305.32799838157047,27.09971477107559,0.9791519084957003,597,109.97823238372803
382000,-35498.89300298687,302.566334750818,26.707781570422892,0.9935208346609087,597,110.26678371429443
383000,-35138.156907489814,303.13869286711235,26.9536641726964,0.9844575219078012,597,110.55754542350769
384000,-35161.54837496282,303.0586949337947,27.28281083966091,0.9725807796612489,597,110.85122728347778
385000,-35265.33952459907,300.7555348227648,27.10863399522798,0.9788297500515438,597,111.1411612033844
386000,-35651.771853654114,301.31225009327363,26.912813983764035,0.9859518017623746,597,111.42898607254028
387000,-35321.585508327014,298.08098570768436,26.756613030312142,0.9917076353321328,597,111.71745276451111
388000,-35157.07170827793,296.6998192546132,26.744908671397244,0.9921416357710643,597,112.00855159759521
389000,-35356.430936468394,299.4769416456123,26.702703211199957,0.9937097839090042,597,112.30324530601501
390000,-35204.47955412011,305.14955297520714,27.17770492012102,0.976342097898884,597,112.60158252716064
391000,-35471.863143558294,307.48423306321274,26.87071199388665,0.9874966262086653,597,112.8918399810791
392000,-35332.123797419816,300.8582374239567,27.090514007261532,0.9794844583116888,597,113.18363857269287
393000,-35452.748000218584,301.66215484338187,27.67366200245411,0.9588444577893116,597,113.47536277770996
394000,-35381.33399556034,304.51195025903854,27.4374398933207,0.967099610639961,597,113.76647114753723
395000,-35236.280023125706,298.75694882825724,27.242940588332328,0.9740041590500016,597,114.0543999671936
396000,-35576.63617231185,310.02794503799356,26.777716785789995,0.9909260617719599,597,114.34157586097717
397000,-35454.77698379552,286.18152053817994,27.130214379583094,0.978051152362311,597,114.63377976417542
398000,-35565.420572643976,298.327217783972,27.326534126442482,0.9710246207956347,597,114.92530870437622
399000,-35521.614228206214,299.1087780914858,27.215986313013953,0.974968797110968,597,115.21627998352051
400000,-35496.592904483514,300.6211791480427,27.021461056144542,0.9819875166133522,597,115.50609517097473
401000,-35221.42291613539,298.181103579367,27.41726355926102,0.9678112981784014,597,115.82011342048645
402000,-35624.36531204011,300.83055198679835,26.89897019041673,0.9864592305931953,597,116.10792350769043
403000,-35570.736501006126,296.62583636094195,27.00432488576487,0.9826106577385822,597,116.39589858055115
404000,-35522.233366718545,306.95737669828503,26.643717016735817,0.9959097456680095,597,116.6849000453949
405000,-35858.10067274313,298.4364601637305,26.89971974906489,0.9864317429816424,597,116.97203993797302
406000,-35463.51639986543,295.44487481594155,27.013555732020013,0.982274888245657,597,117.26132893562317
407000,-35141.98683495063,293.63114859824407,27.109652875112243,0.9787929620503457,597,117.55272936820984
408000,-35551.086046197684,305.5621051852842,26.54036766997062,0.9997878615604407,597,117.8444242477417
409000,-35603.10300201864,305.2732167839676,26.877195204044575,0.9872584261989785,597,118.13237738609314
410000,-35421.40235071049,307.2446886866692,27.17249867673485,0.976529164780377,597,118.41940760612488
411000,-35572.09110266728,310.94795815954484,26.979004575884815,0.98353285656454,597,118.71080327033997
412000,-35273.297940630895,308.15986796893424,27.251457481761385,0.9736997536937876,597,118.99839472770691
413000,-35103.79621621323,302.57282294583536,27.349257651097048,0.9702178310029345,597,119.28598427772522
414000,-35483.63690026939,298.45864978203076,26.81480207887937,0.9895555954406174,597,119.57432389259338
415000,-35415.524693923035,309.2925534129607,26.788652786244576,0.9905215334834915,597,119.86216044425964
416000,-35463.20937733807,298.96417807143166,26.849730052272747,0.9882683135408916,597,120.15490412712097
417000,-35664.80359736704,296.7411544873675,26.625476272031676,0.9965920296291861,597,120.44432330131531
418000,-35600.96747395089,311.3420925209125,26.833729905076336,0.9888575882538047,597,120.73301339149475
419000,-35301.7782349287,304.9329511101298,26.896012415396985,0.9865677122679202,597,121.02485466003418
420000,-35780.83103269238,301.1366150329481,26.68590611587746,0.9943352615634161,597,121.31399941444397
421000,-35292.26770507577,303.9061353215501,27.37859851174062,0.9691780763142069,597,121.60455203056335
422000,-35514.4263659188,285.5763838727216,27.044957949039578,0.9811343573832434,597,121.8939049243927
423000,-35302.18849931155,302.00763523172236,27.029233021382264,0.9817051566648859,597,122.1857681274414
424000,-35538.29981588963,299.52170429212146,26.949753513084744,0.9846003758403409,597,122.47445225715637
425000,-35245.30323765007,301.1495182968271,26.8166317649419,0.9894880785318221,597,122.76322388648987
426000,-35358.90162002275,301.4256403857219,26.939488336164523,0.9849755536064363,597,123.05853939056396
427000,-35691.58282723821,299.5988131502761,26.930339432233083,0.9853101742203887,597,123.35275149345398
428000,-35298.38328370397,304.8393339268299,26.5096623973456,1.0009458830545008,597,123.64615750312805
429000,-35412.17258536058,303.2319688100961,26.67142228513962,0.9948752321533303,597,123.9398889541626
430000,-35521.22217230423,300.7508622755081,27.028128235582304,0.981745284264821,597,124.23434472084045
431000,-35286.168399913804,299.31759967822137,27.05369532319259,0.9808174861435691,597,124.52358651161194
432000,-35595.86178695829,307.4123969269951,27.359487688774365,0.9698550550226503,597,124.812814950943
433000,-35490.00731271946,302.83561340926695,27.417097250693555,0.9678171687966184,597,125.10180735588074
434000,-35385.123582778724,306.3257727877927,27.044776859823706,0.9811409269642151,597,125.39290404319763
435000,-35597.907980140204,304.76485787777585,26.928521344126274,0.9853766977656803,597,125.68513226509094
436000,-35221.534517439984,299.3732551851109,27.21412021433009,0.9750356516693652,597,125.97555160522461
437000,-35459.82206921743,308.2781162890903,27.19124609089,0.975855882039839,597,126.26559805870056
438000,-35234.966030935,288.2803222472828,27.10668907455175,0.9788999816543098,597,126.55575704574585
439000,-35617.045713530955,294.9023371815088,26.73121214402382,0.9926499888902359,597,126.84649586677551
440000,-35305.86653171998,291.9926403909574,27.08764265527954,0.9795882859011361,597,127.1345739364624
441000,-35320.11792099204,299.8622418055837,26.976986575364183,0.9836064292673715,597,127.4274423122406
442000,-35723.053544624134,295.9080531445136,26.83692613308787,0.9887398171533694,597,127.71805167198181
443000,-35633.66055508792,288.7328970221419,27.068639959492767,0.9802759753536214,597,128.00926661491394
444000,-35537.91282209771,291.280314197012,27.23386899538811,0.9743285995200051,597,128.2996907234192
445000,-35403.28591839605,295.84935939968886,26.98576835306834,0.9832863415493865,597,128.5962381362915
446000,-35217.32392717053,298.76049826820565,27.395808445173408,0.9685692426595528,597,128.88692545890808
447000,-35577.380845510525,301.772642555139,26.91833723697353,0.9857494987224227,597,129.18258213996887
448000,-35344.94646905709,311.0536289129469,27.100234391195823,0.9791331342288407,597,129.47966027259827
449000,-35404.086651046266,301.5999187571968,26.968948332402068,0.9838995985582204,597,129.76947665214539
450000,-34989.82713881522,299.18731585530196,26.990162468114995,0.9831262582852092,597,130.06032705307007
451000,-35368.76436614956,288.29570244308206,27.056592066055295,0.9807124774992554,596,130.39003014564514
452000,-35598.33475960169,306.6998301422653,26.962238703612353,0.9841444447353217,596,130.6800892353058
453000,-35248.17648973685,311.09470567705677,27.076472488548728,0.9799924066552591,596,130.96682405471802
454000,-35441.01048590355,305.2244409628882,26.641953330240334,0.9959756744888953,596,131.25504112243652
455000,-35579.62532482846,301.5534689554098,26.92745721064051,0.9854156384028143,596,131.5428066253662
456000,-35200.40908520562,290.2520213949135,27.052278778120023,0.9808688449288483,596,131.83139896392822
457000,-35179.25518859596,293.24129957648023,26.801893936763616,0.9900321783376145,596,132.12022972106934
458000,-35245.24641452259,297.8400593583049,27.034516797163615,0.9815132867687035,596,132.40845227241516
459000,-35188.81592923498,292.48180381254997,26.88603482719057,0.9869338341759675,596,132.7046341896057
460000,-35581.198533716946,295.4250639907155,27.114505231613407,0.9786177992600927,596,132.9938883781433
461000,-35600.200144955976,299.03010362719635,26.617813630155435,0.9968789250115744,596,133.2820689678192
462000,-35490.52832733907,303.48147297107465,27.0227969127849,0.9819389726173676,596,133.56955814361572
463000,-35518.598167672215,290.77809522135203,26.905553118274774,0.9862178755866152,596,133.85910606384277
464000,-35534.37442273497,293.5386855303886,27.107501470316425,0.9788706446016121,596,134.1492977142334
465000,-35430.2291690363,312.8920942649996,26.760193140772408,0.9915749597994824,596,134.4387023448944
466000,-35596.08410729249,306.69609814154177,26.79773938111984,0.9901856667985454,596,134.72774744033813
467000,-35226.81491292937,303.7656506035174,27.251334193856678,0.9737041588139769,596,135.01831245422363
468000,-35255.63758918169,302.39285085532566,26.914223510669743,0.9859001664034069,596,135.30664253234863
469000,-35192.0458586139,295.64317053390164,26.797230727169836,0.9902044620933198,596,135.59670519828796
470000,-35081.94978381298,311.7506650888567,26.76750442957055,0.9913041205467916,596,135.89225506782532
471000,-35326.62893432509,295.31087651773254,26.937961326995993,0.9850313880730047,596,136.1825394630432
472000,-35388.759979020535,300.48818122442,27.284687121729494,0.9725138983417386,596,136.47113037109375
473000,-35234.12745842502,302.78542581518224,27.27425367311592,0.9728859222257262,596,136.7626473903656
474000,-35608.419955925536,310.58035858836337,26.898931144159448,0.9864606625289369,596,137.05495715141296
475000,-35658.61556560822,303.53762048297324,27.026307537602403,0.9818114221067497,596,137.34486413002014
476000,-35410.653780598754,302.193123367602,26.91098677468035,0.9860187461707438,596,137.63893246650696
477000,-35467.44087733914,302.3710679454358,26.93010270700336,0.9853188354490472,596,137.9301209449768
478000,-35448.28867400765,291.7501284957647,27.124768063319017,0.9782475328764512,596,138.22437357902527
479000,-35329.58864489176,293.009953659341,27.258317868006515,0.9734546924823998,596,138.5140347480774
480000,-35495.671939146,298.132797580627,27.127404814632722,0.9781524483858753,596,138.80653190612793
481000,-35357.33107232735,314.7660863822103,26.97751082619201,0.9835873149581189,596,139.09638714790344
482000,-35389.30753121548,295.84546339767695,27.32938246972409,0.9709234179434303,596,139.38469576835632
483000,-35201.027008678,297.6297051652016,27.127056660717564,0.9781650021844237,596,139.67721581459045
484000,-35668.97860414878,300.6930944280549,26.847290291693273,0.9883581229051562,596,139.969797372818
485000,-35315.92176292713,304.69956453065674,27.27821643551841,0.9727445890940817,596,140.2582504749298
486000,-35125.57750046348,294.83231971829633,27.01808340988615,0.9821102790762166,596,140.5481629371643
487000,-35019.968299818465,299.80554787347154,27.222441141461317,0.9747376181254325,596,140.83816146850586
488000,-35433.10256085833,295.39136527700686,27.5505583408152,0.9631288451413156,596,141.1347212791443
489000,-35342.88674155878,298.52719326416275,26.78757532100688,0.9905613748094318,596,141.42281913757324
490000,-35550.39020110195,293.3037514434268,26.88635244277326,0.9869221752659134,596,141.70747685432434
491000,-35649.736122614,304.90956342106205,27.246731567317823,0.973868640802992,596,142.00026082992554
492000,-35384.92902686297,296.2966995187094,26.796857588351905,0.9902182504161211,596,142.29075622558594
493000,-35142.407906453,294.89408454363354,27.038312681196487,0.9813754930144399,596,142.58677506446838
494000,-35426.46377713398,304.2936012559296,27.069940408962072,0.9802288825505838,596,142.88461303710938
495000,-35423.225430728264,294.11173047826435,26.93572402219307,0.9851132056418865,596,143.172709941864
496000,-35480.41028482542,302.4058804035378,27.037137644193297,0.9814181437023007,596,143.46664881706238
497000,-35498.66375167499,296.885022071197,26.98121571557149,0.983452254987679,596,143.7549741268158
498000,-35404.88405171094,312.28838264338185,27.51241120023673,0.9644642646791883,596,144.04487800598145
499000,-35424.134423745316,306.8519114428241,27.227159689595172,0.97456869318352,596,144.33213639259338
500000,-35712.909497475,301.78286366294236,26.84828713438025,0.9883214264275745,596,144.62179017066956
501000,-35616.14203218979,319.1564479693815,26.880051071802306,0.9871535350475296,596,144.9545214176178
502000,-35200.3733326142,293.4149713523167,27.01348221426377,0.9822775615272882,596,145.24841403961182
503000,-35470.4864106637,284.4102563377326,27.03185654856745,0.9816098790741027,596,145.54006052017212
504000,-35539.28220427167,300.88325603979115,27.533218808658603,0.9637353925885039,596,145.83037066459656
505000,-35382.25775610309,297.3019385322803,26.95265813724155,0.9844942677888862,596,146.1277370452881
506000,-35527.9253432731,296.6259457357392,26.79476437022465,0.9902956066773321,596,146.41796612739563
507000,-35488.880522991625,297.4737832690945,26.60734708501049,0.9972710677621968,596,146.70901608467102
508000,-35556.744944627026,304.74379531088186,27.22830007920531,0.9745278757983421,596,146.9973304271698
509000,-35325.2984120661,303.56201595403877,27.21747576404855,0.9749154428507808,596,147.29291200637817
510000,-35424.58097133875,307.2903827079091,27.05205737417124,0.9808768727188423,596,147.5836615562439
511000,-35110.981748901955,302.25392700987504,27.162186740236606,0.9768998973297186,596,147.87044501304626
512000,-35272.31002894667,302.3949206979619,27.215302730170315,0.9749932859784773,596,148.16265392303467
513000,-35221.14374512667,304.98739735951614,26.97179944573461,0.9837955932889771,596,148.45467805862427
514000,-35575.403226773284,301.04841590581884,26.637306083897407,0.9961494362160135,596,148.74325799942017
515000,-35551.472051926896,294.5545634502786,26.97470346337679,0.9836896807341611,596,149.0311734676361
516000,-35519.914192557604,293.36386156467864,26.84086156210423,0.9885948473148621,596,149.32004380226135
517000,-35365.510634423525,305.2801259003809,26.9775809378366,0.9835847587272839,596,149.60690236091614
518000,-35507.253321158794,303.78380886434945,27.03272443022606,0.9815783646327018,596,149.89582014083862
519000,-35784.540047275514,292.19593516880064,26.708772455086304,0.9934839754394861,596,150.1814067363739
520000,-35525.718065349094,299.9188037995364,26.919499870352727,0.9857069249273573,596,150.47778415679932
521000,-35296.68610343094,284.3511863023,27.153645073506286,0.9772071987372933,596,150.76721286773682
522000,-35309.2292937251,293.8230704698791,27.315379027901425,0.9714211693963225,596,151.05873084068298
523000,-35425.55623485491,303.083641112562,27.072973540141465,0.9801190622243385,596,151.35674571990967
524000,-35410.776217310144,301.01594130084675,26.859604048705894,0.9879050111710876,596,151.64461398124695
525000,-35396.05964913485,291.41938210732235,26.63277575617679,0.9963188846973162,596,151.93752479553223
526000,-35523.87847548729,306.58151973292945,26.979408568740173,0.9835181290272016,596,152.22646594047546
527000,-35698.552655237036,298.6494929291233,26.787234251140877,0.9905739871841251,596,152.5161566734314
528000,-35708.725057221,311.8624055820091,26.51118920132543,1.0008882376525448,596,152.80478477478027
529000,-35486.70128435883,290.9472052810622,26.816496403450387,0.9894930731657268,596,153.09674882888794
530000,-35261.37388785905,295.64326295838134,27.482410112586997,0.9655171190984746,596,153.38799262046814
531000,-34992.27136208343,297.3056362425839,26.933571722335376,0.985191927433195,596,153.677885055542
532000,-35100.04269844763,293.8470703539945,27.12276439937313,0.9783197998210339,596,153.96602082252502
533000,-35678.085274282384,307.3145674759792,26.9769845146734,0.9836065044021111,596,154.25534534454346
534000,-35258.71875583158,291.8608467994995,27.130684356163446,0.9780342098801397,596,154.54396724700928
535000,-35722.637933905775,290.5265161723804,27.39184522687944,0.9687093811317764,596,154.83382177352905
536000,-35710.1569722418,294.76653406525816,26.812012462774508,0.9896585522861556,596,155.1330451965332
537000,-35706.98150092027,299.20516885957664,26.734915212979757,0.9925124963517823,596,155.42265486717224
538000,-35316.04135180302,307.66747129874017,27.32611196945912,0.9710396220085824,596,155.70892357826233
539000,-35377.306368527694,299.9695414312463,26.915845788256526,0.985840744018714,596,155.99798369407654
540000,-35558.5329709436,301.45991916584813,26.614169164030177,0.9970154346824492,596,156.28609156608582
541000,-35556.83988316576,299.29847132131664,26.708912203121272,0.9934787772707143,596,156.5746784210205
542000,-35296.587229893965,293.4888161436292,26.667749923495872,0.9950122343996147,596,156.86426067352295
543000,-35219.449489781524,295.35093577233556,27.181037809658147,0.9762223806023803,596,157.1487421989441
544000,-35405.99769842962,302.35335207461196,27.223102607271027,0.974713933991514,596,157.43440437316895
545000,-35197.95428299187,301.31343964772714,27.181143422895424,0.9762185874578345,596,157.72346830368042
546000,-35317.132734451145,300.6844814397212,27.029608658678203,0.9816915136604638,596,158.01968693733215
547000,-35508.60252857917,299.8407071414288,27.127154670521,0.9781614680961364,596,158.3131866455078
548000,-35510.11681779376,302.7176170511527,26.869215926640045,0.9875516096277066,596,158.60521817207336
549000,-35744.90401159516,295.3178935572549,26.43558508251358,1.0037507153696323,596,158.8973650932312
550000,-35824.62801878432,295.7116179965434,26.945517294737776,0.9847551690154335,596,159.18824100494385
551000,-35581.52639573019,296.17688224383323,26.937869406352057,0.9850347493158008,596,159.51669716835022
552000,-35378.845214337256,294.3130963601527,26.95016980558656,0.9845851669657139,596,159.81073188781738
553000,-35338.769890970325,296.69617056615317,26.806697975532398,0.989854754285931,596,160.10150480270386
554000,-35245.17589930507,298.51233534193943,26.807332807383734,0.9898313132621359,596,160.38904428482056
555000,-35395.16213610996,299.1686888568222,27.000081590786838,0.9827650834522722,596,160.67999410629272
556000,-35192.51946881484,291.82589351565565,26.959593717581843,0.9842409984273247,596,160.96988105773926
557000,-35491.21693181246,301.1065258981971,27.392762777977914,0.9686769331321363,596,161.26409101486206
558000,-35305.1560382358,306.53666277156015,27.25553536147375,0.973554072076499,596,161.55335402488708
559000,-35336.37602755728,298.0336334329019,27.468988388087887,0.9659888840061818,596,161.84793210029602
560000,-35283.908566700506,301.1637637583915,27.028805091069376,0.9817206993939648,596,162.14020919799805
561000,-35369.86145765671,302.84871796446,26.98190145968953,0.9834272605816975,596,162.42992568016052
562000,-35515.35373536813,298.50903036219177,27.377564794128116,0.9692146703814541,596,162.7203598022461
563000,-35427.34759440535,306.3912415713468,26.922705900538993,0.9855895442239541,596,163.01290488243103
564000,-35232.85913628173,291.7109250492313,26.873492626436313,0.9873944487470421,596,163.3063178062439
565000,-35786.469379705406,304.73957948178554,27.043404824920227,0.9811907047050633,596,163.60258603096008
566000,-35145.17892805894,301.5903773459085,27.15768312606051,0.977061898639102,596,163.90411114692688
567000,-35475.51903710784,300.77867917058995,27.33479977538364,0.9707309969646694,596,164.201589345932
568000,-35442.29127397594,309.22954310333375,26.654713688255487,0.9954988730372082,596,164.49419713020325
569000,-35706.79019298871,293.3033153175541,27.077200253410446,0.9799660670030189,596,164.78951478004456
570000,-35559.05491404905,294.3482846340578,26.888856390039596,0.9868302709823321,596,165.0821967124939
571000,-35759.278573155054,304.25533269052,26.780524852560028,0.990822158410807,596,165.37661910057068
572000,-35686.962267145886,301.04444559221605,26.214705472011246,1.012208108388562,596,165.664959192276
573000,-35374.78402997975,293.58638368431303,26.696658578426728,0.993934778760298,596,165.95243501663208
574000,-35244.6597215831,286.83174870322125,26.706313452003698,0.9935754511934316,596,166.239107131958
575000,-35866.819708923744,291.967142769348,26.795987161067476,0.990250416164579,596,166.5238585472107
576000,-35525.6258877896,291.9716078363982,26.803094645021623,0.9899878274957447,596,166.81294322013855
577000,-35754.23908758077,300.41475973859514,26.60433397446778,0.9973840150726272,596,167.10419249534607
578000,-35607.22733029756,295.9466389429711,26.889309021863365,0.9868136595184621,596,167.39449071884155
579000,-35448.816033717856,304.06734740621505,27.520615841034083,0.9641767317657068,596,167.685861825943
580000,-35560.60951854453,297.79367603039094,26.99960180800896,0.9827825471824815,596,167.97490239143372
581000,-35837.69950065826,302.5964021332799,27.120813852469617,0.9783901612293076,596,168.26113200187683
582000,-35555.05866227915,303.27815660783557,26.716772650829675,0.9931864819369852,596,168.55103182792664
583000,-35353.04848027051,304.9234632620021,27.172535050255384,0.9765278575853155,596,168.84103441238403
584000,-35273.30730997985,292.10370267666184,26.942923655868654,0.9848499656795057,596,169.12952542304993
585000,-34889.07474829661,295.42444912087586,27.165207594148978,0.9767912630825252,596,169.4166796207428
586000,-35131.37543735692,301.252044480503,27.556176498206487,0.9629324822881294,596,169.70493268966675
587000,-35283.140038713405,291.9538425844741,27.21046662999332,0.9751665709598416,596,169.99396204948425
588000,-35394.40769813091,289.9127458372998,26.977769129080897,0.9835778974468447,596,170.28405261039734
589000,-35373.15707945008,308.13665856687464,26.833273103339803,0.988874422274081,596,170.57318234443665
590000,-35077.79179554343,302.47734667560417,27.137175945122916,0.9778002505288912,596,170.8619225025177
591000,-35221.19421257198,312.33335939187384,27.010696517243254,0.9823788668629251,596,171.15287327766418
592000,-35118.51995391969,291.08982061115574,26.768793545114107,0.9912563819160598,596,171.44002103805542
